farm,availableMW,y,windspeed,speed_rolling_lag,speed_rolling_n,windDic_cat,season,preds
A,39.0,5.93015,20.949483117128583,19.138387111817327,23.251144560118068,N,Winter,5.9719725
A,39.0,5.93015,21.06484829749416,19.30691986427688,23.44995748056881,N,Winter,6.3545465
A,39.0,4.88318,21.180213477859738,19.477772050187056,23.652714430864098,N,Winter,6.7495565
A,39.0,4.88318,21.295578658225313,19.650943669547864,23.85941541100394,N,Winter,7.12889
A,39.0,4.220330000000001,21.498958721870178,19.82296537246237,24.065409696809258,N,Winter,7.51803
A,39.0,4.220330000000001,21.70233878551504,19.993837158930578,24.270697288280047,N,Winter,7.8951883
A,39.0,4.220330000000001,21.9057188491599,20.163559028952488,24.47527818541631,N,Winter,8.270742
A,39.0,4.220330000000001,22.10909891280476,20.3321309825281,24.679152388218046,N,Winter,8.70821
A,39.0,4.54801,22.312478976449622,20.49955301965741,24.88231989668526,N,Winter,9.259963
A,39.0,4.54801,22.515859040094483,20.665825140340427,25.08478071081794,N,Winter,9.736042
A,39.0,4.54801,22.719239103739344,20.83094734457714,25.286534830616095,N,Winter,10.208845
A,39.0,4.54801,22.922619167384205,20.99491963236756,25.487582256079722,N,Winter,10.508847
A,39.0,4.54801,23.125999231029066,21.157742003711675,25.687922987208825,N,Winter,10.863564
A,39.0,4.54801,23.329379294673927,21.31941445860949,25.887557024003403,N,Winter,11.343944
A,38.6,5.57428,23.53275935831879,21.479936997061014,26.086484366463452,N,Winter,12.544155
A,39.0,5.57428,23.73613942196365,21.639309619066236,26.284705014588976,N,Winter,12.325107
A,38.1,5.93015,23.946161318598474,21.802626270916004,26.483377257791897,N,Winter,15.216215
A,39.0,5.93015,24.156183215233295,21.969886952610327,26.682501096072215,N,Winter,13.716686
A,39.0,6.29334,24.366205111868123,22.141091664149204,26.882076529429938,N,Winter,14.406565
A,39.0,6.29334,24.576227008502947,22.316240405532636,27.082103557865057,N,Winter,15.17728
A,39.0,8.67424,24.78624890513777,22.495333176760614,27.282582181377578,N,Winter,16.201628
A,39.0,8.67424,24.9962708017726,22.678369977833146,27.483512399967495,N,Winter,17.198944
A,39.0,10.0463,25.20629269840742,22.865350808750232,27.684894213634816,N,Winter,18.407986
A,39.0,10.0463,25.416314595042245,23.056275669511862,27.88672762237954,N,Winter,19.626139
A,39.0,9.11529,25.626336491677073,23.25114456011805,28.08901262620166,N,Winter,20.797112
A,39.0,9.11529,25.836358388311893,23.449957480568788,28.29174922510118,N,Winter,21.955265
A,39.0,11.5803,26.04638028494672,23.65271443086408,28.4949374190781,N,Winter,22.94
A,39.0,11.5803,26.256402181581546,23.859415411003923,28.69857720813242,N,Winter,23.778875
A,39.0,13.2965,26.442821581197766,24.06540969680924,28.90603597589508,N,Winter,24.641865
A,39.0,13.2965,26.629240980813986,24.27069728828003,29.117313722366077,N,Winter,25.733702
A,39.0,11.5803,26.81566038043021,24.47527818541629,29.332410447545413,N,Winter,26.86003
A,39.0,12.1316,27.002079780046426,24.67915238821803,29.55132615143309,N,Winter,27.9199
A,39.0,12.1316,27.18849917966265,24.882319896685242,29.77406083402911,N,Winter,28.831522
A,39.0,12.1316,27.374918579278873,25.084780710817924,30.000614495333465,N,Winter,29.784008
A,39.0,12.1316,27.56133797889509,25.286534830616077,30.230987135346165,N,Winter,30.63529
A,39.0,12.1316,27.747757378511313,25.487582256079705,30.4651787540672,N,Winter,31.398626
A,39.0,12.7036,27.93417677812753,25.687922987208808,30.703189351496576,N,Winter,32.155495
A,39.0,12.7036,28.120596177743753,25.887557024003385,30.94501892763429,N,Winter,32.91217
A,37.6,13.2965,28.307015577359973,26.086484366463434,31.190667482480347,N,Winter,32.330914
A,37.5,13.2965,28.493434976976193,26.284705014588955,31.44013501603474,N,Winter,32.81593
A,39.0,12.7036,28.714295155468612,26.483377257791876,31.69179472713222,N,Winter,35.011314
A,39.0,12.7036,28.93515533396103,26.682501096072198,31.945646615772784,N,Winter,35.49993
A,39.0,12.7036,29.156015512453447,26.88207652942992,32.20169068195643,N,Winter,35.995735
A,39.0,11.5803,29.376875690945866,27.08210355786504,32.45992692568316,N,Winter,36.42458
A,39.0,13.9105,29.59773586943828,27.28258218137756,32.72035534695298,N,Winter,36.858414
A,39.0,13.9105,29.8185960479307,27.483512399967477,32.98297594576588,N,Winter,37.295647
A,39.0,13.2965,30.03945622642312,27.684894213634795,33.24778872212187,N,Winter,37.72708
A,39.0,12.7036,30.260316404915535,27.88672762237952,33.514793676020936,N,Winter,38.12187
A,39.0,12.1316,30.481176583407954,28.08901262620164,33.78399080746309,N,Winter,38.447937
A,39.0,12.1316,30.702036761900374,28.29174922510116,34.05538011644834,N,Winter,38.77301
A,39.0,15.2004,30.922896940392786,28.49493741907808,34.32896160297667,N,Winter,39.104942
A,39.0,15.2004,31.14375711888521,28.698577208132402,34.60473526704808,N,Winter,39.440727
A,39.0,13.2965,31.42183200750158,28.906035975895062,34.889355085302405,N,Winter,39.790768
A,39.0,13.2965,31.699906896117948,29.11731372236606,35.18282105773965,N,Winter,40.153675
A,39.0,12.1316,31.977981784734318,29.332410447545396,35.48513318435982,N,Winter,40.53781
A,39.0,11.0495,32.25605667335069,29.551326151433074,35.7962914651629,NW,Winter,42.418037
A,39.0,14.5453,32.53413156196706,29.77406083402909,36.116295900148906,NW,Winter,42.763985
A,39.0,14.5453,32.81220645058343,30.000614495333448,36.44514648931783,NW,Winter,43.12451
A,39.0,14.5453,33.090281339199805,30.230987135346144,36.78284323266966,NW,Winter,43.49622
A,39.0,14.5453,33.36835622781617,30.465178754067182,37.129386130204416,NW,Winter,43.877075
A,39.0,15.8753,33.646431116432545,30.703189351496558,37.484775181922096,NW,Winter,44.267082
A,39.0,15.8753,33.92450600504892,30.94501892763427,37.84901038782269,NW,Winter,44.666233
A,39.0,14.5453,34.202580893665285,31.190667482480325,38.2220917479062,NW,Winter,45.074005
A,39.0,14.5453,34.48065578228166,31.44013501603472,38.60401926217263,NW,Winter,45.42307
A,39.0,18.0094,34.75412822180811,31.6917947271322,38.98902167158885,NW,Winter,45.754353
A,39.0,18.0094,35.02760066133456,31.945646615772763,39.37709897615487,NW,Winter,46.083233
A,39.0,21.8474,35.30107310086101,32.201690681956414,39.76825117587068,NW,Winter,46.371162
A,39.0,21.8474,35.57454554038746,32.45992692568314,40.16247827073628,NW,Winter,46.60147
A,39.0,21.8474,35.84801797991391,32.720355346952964,40.559780260751666,NW,Winter,46.83375
A,39.0,17.281,36.12149041944036,32.982975945765865,40.960157145916845,NW,Winter,47.068073
A,39.0,24.2374,36.394962858966814,33.24778872212185,41.36360892623183,NW,Winter,47.30437
A,39.0,25.0355,36.668435298493264,33.51479367602092,41.77013560169659,NW,Winter,47.542633
A,39.0,25.8303,36.941907738019715,33.78399080746308,42.17973717231116,NW,Winter,47.78285
A,39.0,26.6195,37.215380177546166,34.05538011644832,42.592413638075506,NW,Winter,48.025024
A,39.0,21.0597,37.48885261707262,34.32896160297665,43.008164998989656,NW,Winter,48.269146
A,39.0,21.0597,37.76232505659907,34.604735267048056,43.42699125505359,NW,Winter,48.515236
A,39.0,23.4385,38.252707645605476,34.889355085302384,43.829351002767744,NW,Winter,48.75525
A,39.0,25.0355,38.743090234611884,35.18282105773963,44.21524424213211,NW,Winter,48.953762
A,39.0,24.2374,39.2334728236183,35.485133184359796,44.58467097314667,NW,Winter,49.113773
A,39.0,21.0597,39.7238554126247,35.79629146516288,44.937631195811434,NW,Winter,49.272
A,39.0,27.4006,40.21423800163111,36.116295900148884,45.2741249101264,NW,Winter,49.42844
A,39.0,28.9291,40.70462059063752,36.44514648931781,45.594152116091585,NW,Winter,49.58308
A,39.0,30.3976,41.19500317964393,36.78284323266964,45.89771281370698,NW,Winter,49.739735
A,39.0,30.3976,41.68538576865034,37.1293861302044,46.184807002972576,NW,Winter,49.90232
A,39.0,28.9291,42.17576835765674,37.484775181922075,46.45543468388838,NW,Winter,50.06468
A,39.0,28.9291,42.66615094666316,37.849010387822666,46.70959585645439,NW,Winter,50.225506
A,39.0,29.671999999999997,43.15653353566957,38.222091747906184,46.94729052067061,NW,Winter,50.335316
A,39.0,29.671999999999997,43.646916124675975,38.604019262172606,47.16851867653705,NW,Winter,50.415432
A,39.0,33.7013,43.99418604779744,38.98902167158884,47.377760835196426,NW,Winter,50.48317
A,39.0,33.7013,44.34145597091891,39.37709897615485,47.57501699664875,NW,Winter,50.54527
A,39.0,34.8429,44.688725894040374,39.76825117587066,47.760287160894045,NW,Winter,50.5242
A,39.0,34.8429,45.03599581716184,40.16247827073626,47.93357132793228,NW,Winter,50.4854
A,39.0,38.559,45.383265740283306,40.559780260751644,48.09486949776346,NW,Winter,50.42919
A,39.0,39.5489,45.73053566340477,40.96015714591683,48.24418167038761,NW,Winter,50.380978
A,39.0,39.5489,46.07780558652623,41.363608926231805,48.38150784580471,NW,Winter,50.388664
A,39.0,40.2685,46.4250755096477,41.77013560169657,48.50684802401475,NW,Winter,50.33836
A,39.0,40.8215,46.77234543276917,42.179737172311135,48.620202205017755,NW,Winter,50.26515
A,39.0,39.9353,47.11961535589064,42.59241363807549,48.72157038881371,NW,Winter,50.171574
A,39.0,38.8381,47.466885279012104,43.008164998989635,48.81095257540261,NW,Winter,49.97933
A,39.0,37.9277,47.81415520213357,43.42699125505357,48.88834876478447,NW,Winter,49.77208
A,39.0,39.095,47.90934159074496,43.82935100276773,48.96459741143843,NW,Winter,49.562267
A,39.0,39.3313,48.00452797935635,44.21524424213209,49.03969851536451,NW,Winter,49.363342
A,39.0,40.4191,48.09971436796775,44.58467097314665,49.11365207656272,NW,Winter,49.176437
A,39.0,40.4191,48.19490075657914,44.93763119581141,49.18645809503304,NW,Winter,49.02708
A,39.0,40.4191,48.290087145190526,45.27412491012638,49.25811657077548,NW,Winter,48.887417
A,39.0,40.4191,48.38527353380192,45.59415211609157,49.328627503790024,NW,Winter,48.757442
A,39.0,40.5609,48.48045992241331,45.89771281370696,49.397990894076685,NW,Winter,48.63717
A,39.0,40.8215,48.5756463110247,46.184807002972555,49.46620674163546,NW,Winter,48.52659
A,39.0,40.6948,48.670832699636094,46.45543468388836,49.53327504646635,NW,Winter,48.425705
A,39.0,40.9414,48.76601908824749,46.70959585645437,49.59919580856936,NW,Winter,48.33451
A,39.0,40.9414,48.86120547685888,46.9472905206706,49.66396902794448,NW,Winter,48.253014
A,39.0,40.9414,48.95639186547027,47.168518676537026,49.727594704591716,NW,Winter,48.181202
A,39.0,41.681999999999995,49.01599785562259,47.377760835196405,49.78451321296743,NW,Winter,48.107548
A,39.0,41.7921,49.075603845774914,47.575016996648735,49.834724553071645,NW,Winter,48.034714
A,39.0,41.681999999999995,49.135209835927235,47.76028716089402,49.87822872490434,NW,Winter,47.96266
A,39.0,41.681999999999995,49.194815826079555,47.93357132793226,49.915025728465515,NW,Winter,47.89141
A,39.0,41.6101,49.254421816231876,48.09486949776345,49.94511556375519,NW,Winter,47.82801
A,39.0,41.7921,49.314027806384196,48.2441816703876,49.96849823077333,NW,Winter,47.771194
A,39.0,41.43,49.37363379653652,48.38150784580469,49.985173729519964,NW,Winter,47.714916
A,39.0,41.43,49.43323978668884,48.50684802401474,49.99514205999508,NW,Winter,47.659203
A,39.0,41.6497,49.49284577684116,48.62020220501773,49.998403222198675,NW,Winter,47.604046
A,39.0,41.6101,49.55245176699348,48.72157038881369,49.994957216130764,NW,Winter,47.54945
A,39.0,41.7444,49.6120577571458,48.81095257540259,49.98480404179134,NW,Winter,47.495403
A,39.0,41.7113,49.67166374729812,48.888348764784446,49.9679436991804,NW,Winter,47.442856
A,39.0,41.8693,49.739309110440274,48.96459741143841,49.94457164323395,NW,Winter,47.41154
A,39.0,41.8693,49.80695447358243,49.0396985153645,49.914687873951976,NW,Winter,47.376354
A,39.0,42.0,49.87459983672458,49.11365207656271,49.878292391334476,NW,Winter,47.337284
A,39.0,42.0,49.94224519986673,49.186458095033025,49.83538519538147,NW,Winter,47.294357
A,39.0,41.8693,50.00989056300888,49.25811657077546,49.78596628609295,NW,Winter,47.247543
A,39.0,41.8693,50.077535926151036,49.32862750379001,49.730035663468904,NW,Winter,47.196857
A,39.0,41.7113,50.14518128929319,49.39799089407666,49.66759332750936,NW,Winter,47.165226
A,39.0,41.7113,50.212826652435346,49.46620674163544,49.598639278214286,NW,Winter,47.142715
A,39.0,41.7113,50.2804720155775,49.533275046466336,49.52317351558369,NW,Winter,47.117413
A,39.0,41.5607,50.34811737871965,49.59919580856934,49.44119603961758,NW,Winter,47.089317
A,39.0,41.7113,50.415762741861805,49.66396902794446,49.35270685031596,NW,Winter,47.05843
A,39.0,41.7113,50.48340810500396,49.727594704591695,49.25770594767882,NW,Winter,47.02475
A,39.0,41.681999999999995,50.382042056639925,49.78451321296742,49.16405066798092,NW,Winter,46.933876
A,39.0,41.7113,50.28067600827588,49.834724553071624,49.07174101122228,NW,Winter,46.846107
A,39.0,41.6497,50.179309959911855,49.87822872490432,48.98077697740286,NW,Winter,46.76924
A,39.0,41.5607,50.07794391154782,49.9150257284655,48.8911585665227,NW,Winter,46.693855
A,39.0,41.681999999999995,49.97657786318378,49.94511556375517,48.802885778581775,NW,Winter,46.619946
A,39.0,41.681999999999995,49.87521181481974,49.968498230773314,48.71595861358009,NW,Winter,46.547516
A,39.0,41.6497,49.77384576645571,49.98517372951994,48.630377071517664,NW,Winter,46.476585
A,39.0,41.5007,49.67247971809167,49.99514205999506,48.546141152394476,NW,Winter,46.40713
A,39.0,41.681999999999995,49.57111366972764,49.998403222198654,48.46325085621053,NW,Winter,46.339153
A,39.0,41.2591,49.4697476213636,49.99495721613075,48.38170618296582,NW,Winter,46.272667
A,39.0,41.7921,49.36838157299956,49.98480404179133,48.301507132660355,NW,Winter,46.20766
A,39.0,41.8693,49.26701552463553,49.96794369918038,48.22265370529413,NW,Winter,46.14414
A,39.0,42.0,49.17837976772529,49.94457164323393,48.146505420503644,NW,Winter,46.086967
A,39.0,41.7113,49.08974401081504,49.914687873951955,48.073062278288894,NW,Winter,46.031784
A,37.5,42.0,49.00110825390479,49.87829239133446,48.002324278649894,NW,Winter,47.91506
A,37.5,42.0,48.912472496994546,49.835385195381456,47.93429142158663,NW,Winter,47.883884
A,39.0,42.0,48.823836740084296,49.78596628609293,47.86896370709909,NW,Winter,45.878216
A,39.0,42.0,48.73520098317405,49.73003566346889,47.8063411351873,NW,Winter,45.831005
A,39.0,42.0,48.64656522626381,49.66759332750934,47.74642370585125,NW,Winter,45.785793
A,39.0,42.0,48.55792946935356,49.59863927821427,47.68921141909093,NW,Winter,45.74258
A,39.0,41.8693,48.46929371244332,49.52317351558367,47.63470427490636,NW,Winter,45.70135
A,39.0,41.7113,48.380657955533074,49.44119603961756,47.58290227329752,NW,Winter,45.662125
A,40.5,42.0,48.292022198622824,49.35270685031594,47.533805414264414,NW,Winter,46.14127
A,40.5,42.0,48.20338644171258,49.2577059476788,47.48741369780706,NW,Winter,46.133064
A,40.5,42.0,48.134315343890385,49.16405066798091,47.4461294187432,NW,Winter,46.13051
A,40.5,42.0,48.06524424606819,49.07174101122226,47.409952577072836,NW,Winter,46.13069
A,40.5,42.0,47.996173148245994,48.98077697740285,47.37888317279598,NW,Winter,46.133617
A,40.5,42.0,47.92710205042379,48.89115856652268,47.35292120591262,NW,Winter,46.139275
A,40.5,42.0,47.858030952601595,48.802885778581754,47.33206667642276,NW,Winter,46.14768
A,40.5,42.0,47.7889598547794,48.71595861358008,47.31631958432641,NW,Winter,46.158817
A,40.5,42.0,47.719888756957204,48.63037707151764,47.30567992962355,NW,Winter,46.17269
A,40.5,42.0,47.65081765913501,48.546141152394455,47.30014771231419,NW,Winter,46.189316
A,40.5,42.0,47.581746561312805,48.463250856210514,47.29972293239834,NW,Winter,46.208668
A,40.5,42.0,47.51267546349061,48.38170618296581,47.30440558987599,NW,Winter,46.23075
A,39.3,42.0,47.44360436566841,48.30150713266033,47.31419568474715,NW,Winter,45.79341
A,39.0,41.7113,47.37453326784622,48.22265370529411,47.3290932170118,NW,Winter,45.665627
A,40.5,41.8693,47.350820932753685,48.14650542050362,47.34914496222488,NW,Winter,46.319775
A,40.5,41.7113,47.327108597661166,48.07306227828888,47.374350920386384,NW,Winter,46.35868
A,40.5,42.0,47.30339626256863,48.00232427864987,47.40471109149632,NW,Winter,46.399868
A,40.5,42.0,47.27968392747611,47.93429142158661,47.440225475554676,NW,Winter,46.443325
A,40.5,41.8693,47.25597159238358,47.86896370709908,47.48089407256146,NW,Winter,46.489056
A,40.5,42.0,47.232259257291055,47.80634113518729,47.52671688251667,NW,Winter,46.53707
A,40.5,42.0,47.20854692219852,47.746423705851235,47.57769390542031,NW,Winter,46.587353
A,40.5,42.0,47.184834587105996,47.68921141909092,47.633825141272375,NW,Winter,46.63991
A,40.5,42.0,47.16112225201347,47.63470427490634,47.695110590072865,NW,Winter,46.694756
A,40.5,42.0,47.13740991692094,47.5829022732975,47.76155025182178,NW,Winter,46.751865
A,39.7,42.0,47.11369758182842,47.5338054142644,47.83314412651913,NW,Winter,46.532845
A,40.5,41.7921,47.089985246735885,47.487413697807035,47.9098922141649,NW,Winter,46.872906
A,40.5,41.7444,47.143492646357714,47.446129418743176,47.98341932487755,NW,Winter,46.94224
A,40.5,41.7113,47.19700004597956,47.40995257707282,48.05372545865709,NW,Winter,47.007713
A,40.5,41.7921,47.250507445601386,47.37888317279596,48.12081061550352,NW,Winter,47.0693
A,40.5,41.7921,47.30401484522322,47.3529212059126,48.18467479541683,NW,Winter,47.127014
A,40.5,41.8693,47.35752224484506,47.33206667642275,48.245317998397034,NW,Winter,47.18084
A,40.5,41.8693,47.41102964446689,47.316319584326386,48.302740224444115,NW,Winter,47.230797
A,40.5,42.0,47.46453704408872,47.30567992962353,48.35694147355809,NW,Winter,47.276867
A,40.5,41.7921,47.518044443710565,47.30014771231418,48.407921745738946,NW,Winter,47.31905
A,40.5,42.0,47.571551843332394,47.29972293239832,48.45568104098669,NW,Winter,47.35737
A,40.5,42.0,47.62505924295422,47.30440558987598,48.500219359301326,NW,Winter,47.391804
A,40.5,42.0,47.678566642576065,47.314195684747126,48.54153670068285,NW,Winter,47.422356
A,40.5,42.0,47.732074042197894,47.32909321701178,48.57963306513125,NW,Winter,47.44903
A,40.5,42.0,47.8320628178676,47.34914496222486,48.61643772338842,NW,Winter,47.47998
A,40.5,42.0,47.9320515935373,47.37435092038637,48.651950675454366,NW,Winter,47.50825
A,40.5,42.0,48.03204036920701,47.404711091496296,48.686171921329084,NW,Winter,47.533848
A,40.5,42.0,48.13202914487672,47.440225475554655,48.71910146101258,NW,Winter,47.556763
A,40.5,42.0,48.23201792054642,47.48089407256145,48.75073929450485,NW,Winter,47.577003
A,40.5,42.0,48.332006696216126,47.52671688251666,48.78108542180589,NW,Winter,47.594566
A,40.5,42.0,48.431995471885834,47.57769390542029,48.8101398429157,NW,Winter,47.609444
A,40.5,42.0,48.531984247555535,47.633825141272354,48.837902557834276,NW,Winter,47.621655
A,40.5,42.0,48.63197302322524,47.69511059007285,48.864373566561625,NW,Winter,47.63118
A,40.5,41.7921,48.73196179889495,47.76155025182177,48.88955286909775,NW,Winter,47.638027
A,39.5,42.0,48.83195057456465,47.83314412651911,48.91344046544265,NW,Winter,47.261612
A,39.0,41.8693,48.93193935023436,47.90989221416488,48.936036355596315,NW,Winter,46.992702
A,40.5,42.0,48.908143303461465,47.98341932487753,48.964183977359454,NW,Winter,47.631313
A,40.5,42.0,48.884347256688564,48.05372545865708,48.99788333073206,NW,Winter,47.623615
A,40.5,42.0,48.86055120991566,48.1208106155035,49.03713441571413,NW,Winter,47.62059
A,40.5,42.0,48.83675516314277,48.18467479541681,49.08193723230568,NW,Winter,47.62223
A,40.5,42.0,48.812959116369875,48.24531799839701,49.13229178050668,NW,Winter,47.628536
A,40.5,42.0,48.789163069596974,48.3027402244441,49.18819806031715,NW,Winter,47.639515
A,40.5,42.0,48.76536702282408,48.35694147355807,49.24965607173709,NW,Winter,47.65516
A,40.5,42.0,48.741570976051186,48.407921745738925,49.3166658147665,NW,Winter,47.67548
A,40.5,42.0,48.71777492927829,48.45568104098667,49.389227289405376,NW,Winter,47.700462
A,40.5,42.0,48.6939788825054,48.500219359301305,49.46734049565372,NW,Winter,47.73011
A,40.5,42.0,48.6701828357325,48.541536700682826,49.551005433511534,NW,Winter,47.76443
A,40.5,42.0,48.6463867889596,48.579633065131226,49.64022210297882,NW,Winter,47.80342
A,40.5,42.0,48.71537461603983,48.6164377233884,49.729052323506714,NW,Winter,47.85653
A,40.5,42.0,48.784362443120074,48.651950675454344,49.81749609509521,NW,Winter,47.90985
A,39.6,42.0,48.8533502702003,48.68617192132907,49.90555341774431,NW,Winter,47.650158
A,40.5,42.0,48.92233809728053,48.71910146101256,49.99322429145403,NW,Winter,48.017162
A,40.5,42.0,48.99132592436077,48.750739294504825,50.08050871622435,NW,Winter,48.071156
A,40.5,42.0,49.060313751441,48.78108542180587,50.16740669205527,NW,Winter,48.125366
A,40.5,42.0,49.129301578521236,48.81013984291568,50.25391821894681,NW,Winter,48.179802
A,40.5,42.0,49.19828940560147,48.83790255783426,50.34004329689896,NW,Winter,48.234463
A,40.5,42.0,49.2672772326817,48.8643735665616,50.42578192591173,NW,Winter,48.28934
A,40.5,42.0,49.336265059761935,48.889552869097734,50.51113410598509,NW,Winter,48.349625
A,40.5,42.0,49.40525288684217,48.913440465442626,50.59609983711906,NW,Winter,48.410877
A,40.5,42.0,49.474240713922406,48.93603635559629,50.68067911931365,NW,Winter,48.472424
A,40.5,41.7921,49.583686225776724,48.96418397735943,50.75912561049444,NW,Winter,48.53251
A,40.5,41.7921,49.69313173763105,48.99788333073204,50.83143931066144,NW,Winter,48.585705
A,40.5,42.0,49.802577249485374,49.037134415714114,50.897620219814634,NW,Winter,48.631992
A,40.5,41.8693,49.9120227613397,49.081937232305656,50.957668337954054,NW,Winter,48.67139
A,40.5,41.7113,50.021468273194024,49.132291780506655,51.01158366507968,NW,Winter,48.703896
A,40.5,41.7444,50.13091378504834,49.18819806031713,51.0593662011915,NW,Winter,48.729485
A,40.3,41.8693,50.24035929690267,49.24965607173707,51.10101594628954,NW,Winter,48.677143
A,39.0,41.8693,50.349804808756986,49.31666581476648,51.13653290037379,NW,Winter,48.361584
A,40.5,41.5607,50.45925032061131,49.38922728940536,51.16591706344423,NW,Winter,48.76487
A,40.5,41.5607,50.568695832465636,49.4673404956537,51.189168435500896,NW,Winter,48.76286
A,40.5,41.5607,50.67814134431996,49.55100543351151,51.20628701654376,NW,Winter,48.753956
A,40.5,41.5007,50.787586856174286,49.640222102978804,51.21727280657283,NW,Winter,48.73815
A,40.5,41.5607,50.847299908709125,49.72905232350669,51.225135338016656,NW,Winter,48.717926
A,40.5,41.6497,50.90701296124398,49.81749609509519,51.22987461087524,NW,Winter,48.697884
A,39.0,41.5607,50.96672601377882,49.905553417744294,51.23149062514859,NW,Winter,48.1584
A,39.0,41.5607,51.026439066313664,49.993224291454005,51.22998338083668,NW,Winter,48.113304
A,40.5,41.681999999999995,51.08615211884851,50.08050871622433,51.225352877939535,NW,Winter,48.62678
A,40.5,41.681999999999995,51.145865171383356,50.16740669205526,51.217599116457144,NW,Winter,48.59942
A,40.5,41.7113,51.205578223918195,50.25391821894679,51.20672209638951,NW,Winter,48.57023
A,40.5,41.7113,51.26529127645304,50.34004329689895,51.19272181773663,NW,Winter,48.539207
A,40.5,41.7921,51.32500432898789,50.42578192591171,51.17559828049851,NW,Winter,48.506336
A,40.5,41.7921,51.38471738152273,50.51113410598507,51.15535148467515,NW,Winter,48.47164
A,40.5,42.0,51.44443043405758,50.59609983711905,51.13198143026654,NW,Winter,48.43513
A,40.5,42.0,51.50414348659242,50.68067911931363,51.10548811727269,NW,Winter,48.396774
A,40.5,42.0,51.466402014115715,50.75912561049443,51.07353258501606,NW,Winter,48.34259
A,40.5,42.0,51.42866054163902,50.831439310661416,51.03611483349666,NW,Winter,48.28719
A,40.5,42.0,51.390919069162315,50.89762021981462,50.99323486271447,NW,Winter,48.230556
A,40.5,42.0,51.35317759668561,50.95766833795403,50.94489267266951,NW,Winter,48.172695
A,40.5,42.0,51.315436124208915,51.011583665079655,50.89108826336177,NW,Winter,48.11359
A,40.5,42.0,51.27769465173221,51.05936620119149,50.831821634791254,NW,Winter,48.053257
A,40.5,42.0,51.23995317925551,51.10101594628952,50.76709278695795,NW,Winter,47.991695
A,40.5,42.0,51.20221170677881,51.136532900373766,50.69690171986187,NW,Winter,47.9289
A,40.5,42.0,51.16447023430211,51.16591706344422,50.62124843350301,NW,Winter,47.864883
A,40.5,41.7921,51.126728761825404,51.189168435500875,50.54013292788138,NW,Winter,47.79962
A,40.5,42.0,51.08898728934871,51.20628701654374,50.45355520299697,NW,Winter,47.733128
A,40.5,42.0,51.051245816872004,51.217272806572815,50.36151525884977,NW,Winter,47.66541
A,40.5,41.7444,51.036000663361,51.225135338016635,50.26806957015546,NW,Winter,47.6013
A,40.5,41.7444,51.02075550985,51.22987461087522,50.17321813691404,NW,Winter,47.537434
A,40.5,42.0,51.005510356339,51.231490625148574,50.07696095912549,NW,Winter,47.473793
A,40.5,42.0,50.990265202828006,51.229983380836664,49.979298036789835,NW,Winter,47.410404
A,40.5,42.0,50.975020049317,51.225352877939514,49.88022936990706,NW,Winter,47.347263
A,40.5,42.0,50.959774895806,51.21759911645713,49.77975495847718,NW,Winter,47.284355
A,40.5,42.0,50.944529742294996,51.20672209638949,49.67787480250016,NW,Winter,47.221687
A,40.5,42.0,50.929284588784,51.19272181773661,49.574588901976036,NW,Winter,47.15926
A,40.5,42.0,50.914039435273,51.17559828049849,49.469897256904794,NW,Winter,47.09708
A,40.5,42.0,50.898794281762,51.15535148467513,49.363799867286424,NW,Winter,47.035145
A,40.5,42.0,50.883549128251,51.13198143026653,49.256296733120955,NW,Winter,46.973446
A,40.5,42.0,50.86830397474,51.10548811727267,49.14738785440836,NW,Winter,46.911995
A,40.5,42.0,50.69946923995661,51.07353258501604,49.04812934979592,NW,Winter,46.835613
A,40.5,42.0,50.53063450517323,51.03611483349664,48.95852121928363,NW,Winter,46.767307
A,40.5,42.0,50.36179977038985,50.99323486271445,48.87856346287151,NW,Winter,46.707058
A,40.5,42.0,50.19296503560647,50.94489267266949,48.808256080559545,NW,Winter,46.654873
A,40.5,42.0,50.02413030082308,50.89108826336175,48.74759907234773,NW,Winter,46.610764
A,40.5,42.0,49.8552955660397,50.83182163479123,48.696592438236074,NW,Winter,46.574703
A,40.5,42.0,49.68646083125632,50.76709278695793,48.65523617822458,NW,Winter,46.546722
A,40.5,42.0,49.51762609647294,50.69690171986185,48.623530292313234,NW,Winter,46.526802
A,40.5,42.0,49.34879136168956,50.62124843350299,48.60147478050205,NW,Winter,46.514957
A,40.5,42.0,49.17995662690617,50.54013292788136,48.58906964279101,NW,Winter,46.511177
A,40.5,42.0,49.01112189212279,50.453555202996945,48.586314879180144,NW,Winter,46.51546
A,40.5,42.0,48.842287157339406,50.36151525884975,48.593210489669424,NW,Winter,46.52781
A,40.5,42.0,48.7933041346976,50.26806957015544,48.597699674847796,NW,Winter,46.55708
A,40.5,42.0,48.74432111205579,50.173218136914016,48.599782434715245,NW,Winter,46.585342
A,40.5,42.0,48.695338089413994,50.07696095912547,48.59945876927177,NW,Winter,46.612606
A,40.5,42.0,48.64635506677219,49.97929803678982,48.59672867851739,NW,Winter,46.638847
A,40.5,42.0,48.59737204413038,49.88022936990705,48.59159216245209,NW,Winter,46.664074
A,40.5,42.0,48.548389021488575,49.779754958477156,48.58404922107587,NW,Winter,46.68829
A,40.5,42.0,48.49940599884677,49.67787480250015,48.57409985438875,NW,Winter,46.711502
