farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,windspeed_cat,preds
A,40.5,41.5607,558.3191332085594,594.033972260735,582.6114033163459,497.1379094299553,526.6248039439341,-0.04169549371932968,-0.05676740663083435,NW,Winter,Dec,very_high,39.949493
A,40.5,41.7444,556.7037312599233,593.001730371901,580.6725401357642,494.881914283033,523.8213865996364,-0.04127766894270024,-0.059066147420761994,NW,Winter,Dec,very_high,39.911526
A,40.5,41.6497,555.0883293112871,591.9464586808376,578.7128350536734,492.63294837940265,520.9942063816701,-0.04082250178570035,-0.061421076843605205,NW,Winter,Dec,very_high,39.87376
A,40.5,41.6101,553.4729273626513,590.8681571875451,576.7322880700737,490.3910117190642,518.143263290035,-0.04032956223979667,-0.06383268688671973,NW,Winter,Dec,very_high,39.830956
A,40.5,41.5607,551.8575254140151,589.7668258920233,574.7308991849646,488.15610430201764,515.2685573247312,-0.039798406181722035,-0.06630147529805641,NW,Winter,Dec,very_high,39.79911
A,40.5,41.3492,550.2421234653791,588.6424647942724,572.7086683983467,485.9282261282631,512.3700884857586,-0.039228574967789864,-0.06882794567072681,NW,Winter,Dec,very_high,39.797062
A,40.5,41.3492,548.626721516743,587.4950738942922,570.6655957102198,483.70737719780044,509.44785677311756,-0.03861959501176582,-0.07141260752905165,NW,Winter,Dec,very_high,39.782288
A,40.5,41.5007,547.011319568107,586.3246531920828,568.6016811205839,481.49355751062967,506.5018621868077,-0.037970977345559764,-0.07405597641614348,NW,Winter,Dec,very_high,39.761574
A,40.5,41.5007,544.4943484240089,585.1312026876443,566.5169246294388,479.2867670667508,503.5321047268292,-0.0388736421596495,-0.07522987853912777,NW,Winter,Dec,very_high,39.693886
A,40.5,41.7444,540.8908059533135,583.8489040315343,564.3821809312263,477.12117136693496,500.6516870759481,-0.04162316914249897,-0.07439416317392278,NW,Winter,Dec,very_high,39.601116
A,40.5,41.7444,537.2872634826177,582.4777572237527,562.1974500259464,474.99677041118207,497.86060923416443,-0.04430860819838123,-0.07338095824735447,NW,Winter,Dec,very_high,39.50505
A,39.4,42.0,533.6837210119224,581.0177622643,559.9627319135991,472.9135641994921,495.1588712014781,-0.046929928375539554,-0.07218666842113342,NW,Winter,Dec,very_high,40.355484
A,39.0,42.0,530.080178541227,579.4689191531758,557.6780265941844,470.87155273186505,492.5464729778892,-0.04948706374805767,-0.07080760059097102,NW,Winter,Dec,very_high,40.677166
A,40.5,42.0,526.4766360705315,577.8312278903802,555.3433340677021,468.87073600830104,490.0234145633978,-0.051979912652830085,-0.06923996054071835,NW,Winter,Dec,very_high,39.241253
A,40.5,42.0,522.873093599836,576.1046884759131,552.9586543341525,466.9111140288,487.5896959580038,-0.054408336859369966,-0.06747984945814633,NW,Winter,Dec,very_high,39.150772
A,40.0,41.3492,519.2695511291406,574.2893009097749,550.5239873935353,464.9926867933618,485.24531716170713,-0.05677216066890989,-0.06552326030565148,NW,Winter,Dec,very_high,39.357353
A,40.5,40.6948,515.6660086584451,572.385065191965,548.0393332458508,463.11545430198663,482.9902781745079,-0.059071169938970436,-0.06336607403878769,NW,Winter,Dec,very_high,38.877056
A,40.5,39.7497,512.0624661877496,570.3919813224837,545.5046918910989,461.27941655467447,480.82457899640605,-0.06130511102922931,-0.06100405566513456,NW,Winter,Dec,very_high,38.72812
A,40.5,40.4191,508.4589237170541,568.3100493013311,542.9200633292795,459.4845735514252,478.7482196274016,-0.06347368966419065,-0.05843285013557131,NW,Winter,Dec,very_high,38.560627
A,40.5,39.5489,504.8553812463587,566.1392691285072,540.2854475603928,457.73092529223896,476.7612000674947,-0.06557656970776304,-0.05564797805959132,NW,Winter,Dec,very_high,38.34076
A,40.5,39.5489,500.350269580201,563.8796408040117,537.6008445844385,456.0184717771156,474.8635203166852,-0.06929039524302083,-0.05093781459316371,NW,Winter,Dec,very_high,38.087456
A,40.5,38.256,498.1645586635165,561.5977100919275,534.8924787348155,454.3180087377157,473.00366192612813,-0.06866411761513602,-0.05050719947820137,NW,Winter,Dec,very_high,37.99664
A,40.5,38.256,495.97884774683195,559.2934769922543,532.1603500115239,452.629536174039,471.18162489582363,-0.06798984979604061,-0.049996533045025826,NW,Winter,Dec,very_high,37.911457
A,40.5,37.1902,493.79313683014743,556.9669415049924,529.4044584145635,450.9530540860856,469.3974092257717,-0.06726675799267579,-0.049404752283479514,NW,Winter,Dec,very_high,37.816402
A,40.5,37.1902,491.6074259134629,554.6181036301415,526.6248039439345,449.2885624738556,467.6510149159723,-0.06649397781537003,-0.048730775278621685,NW,Winter,Dec,very_high,37.719837
A,40.5,36.3391,489.4217149967784,552.2469633677018,523.8213865996368,447.63606133734896,465.94244196642535,-0.06567061308084854,-0.04797350078859419,NW,Winter,Dec,very_high,37.62961
A,40.5,36.3391,487.2360040800939,549.8535207176732,520.9942063816703,445.99555067656564,464.27169037713094,-0.06479573455533938,-0.047131807811123916,NW,Winter,Dec,very_high,37.527065
A,40.5,37.1902,485.0502931634092,547.4377756800558,518.1432632900353,444.36703049150555,462.63876014808915,-0.06386837863431216,-0.04620455513830568,NW,Winter,Dec,very_high,37.41061
A,40.5,37.1902,482.8645822467248,544.9997282548494,515.2685573247314,442.7505007821688,461.04365127929987,-0.06288754595515722,-0.04519058089929506,NW,Winter,Dec,very_high,37.276814
A,40.5,36.7792,480.6788713300401,542.5393784420543,512.370088485759,441.14596154855536,459.48636377076315,-0.061852199938872254,-0.04408870209051885,NW,Winter,Dec,very_high,37.136726
A,40.5,36.7792,478.4931604133555,540.0567262416703,509.44785677311785,439.5534127906653,457.9668976224789,-0.06076126525653047,-0.04289771409301779,NW,Winter,Dec,very_high,37.00683
A,40.5,39.5489,476.307449496671,537.5517716536973,506.501862186808,437.97285450849853,456.4852528344472,-0.05961362621604882,-0.04161639017649321,NW,Winter,Dec,very_high,36.85412
A,40.5,39.9353,473.2201693845244,535.0245146781356,503.53210472682946,436.40428670205506,455.041429406668,-0.06019861505901303,-0.038414972889891597,NW,Winter,Dec,very_high,36.633953
A,40.5,40.5609,471.7607823321669,532.5169340035887,500.65168707594836,434.83574288499693,453.59065565791735,-0.05770659620167973,-0.038515551429317396,NW,Winter,Dec,very_high,36.503414
A,40.5,40.9414,470.30139527980924,530.029029630057,497.8606092341647,433.267223057324,452.13293158819516,-0.0553552810630038,-0.03863153261708829,NW,Winter,Dec,very_high,36.384354
A,40.5,38.8381,468.8420082274518,527.5608015575402,495.1588712014784,431.6987272190363,450.6682571975016,-0.053148321689501454,-0.038763060286896245,NW,Winter,Dec,very_high,36.24964
A,40.5,38.8381,467.38262117509413,525.1122497860384,492.54647297788955,430.1302553701339,449.19663248583646,-0.05108929447947752,-0.038910280068896075,NW,Winter,Dec,very_high,36.079144
A,40.5,39.095,465.9232341227366,522.6833743155515,490.0234145633981,428.56180751061675,447.71805745319983,-0.049181691577195985,-0.039073339417842856,NW,Winter,Dec,very_high,35.901447
A,40.5,38.8381,464.46384707037896,520.2741751460798,487.5896959580041,426.9933836404848,446.2325320995917,-0.047428912217244545,-0.03925238764175487,NW,Winter,Dec,very_high,35.730576
A,40.5,38.8381,463.0044600180214,517.8846522776229,485.2453171617074,425.42498375973815,444.74005642501214,-0.045834254050666656,-0.03944757593112247,NW,Winter,Dec,very_high,35.566208
A,40.5,38.8381,461.5450729656639,515.514805710181,482.9902781745082,423.85660786837684,443.2406304294611,-0.044400904485899395,-0.03965905738866926,NW,Winter,Dec,very_high,35.38793
A,40.5,38.559,460.0856859133063,513.164635443754,480.8245789964064,422.28825596640075,441.7342541129385,-0.04313193207881971,-0.03988698705967941,NW,Winter,Dec,very_high,35.181374
A,40.5,38.559,458.6262988609487,510.8341414783422,478.74821962740197,420.71992805380984,440.2209274754444,-0.0420302780073285,-0.04013152196290559,NW,Winter,Dec,very_high,34.97859
A,40.5,38.256,457.1669118085911,508.5233238139453,476.76120006749505,419.1516241306042,438.70065051697884,-0.04109874766681931,-0.04039282112206721,NW,Winter,Dec,very_high,34.79019
A,40.5,38.256,454.8059555607715,506.2321824505634,474.8635203166855,417.58334419678386,437.1734232375417,-0.04223858834752692,-0.03876935230869838,NW,Winter,Dec,very_high,34.618145
A,39.1,37.9277,453.5279572901477,503.94807033047346,473.0036619261284,415.973748956638,435.6323555492988,-0.0411745324691003,-0.03945865178362107,NW,Winter,Dec,very_high,35.43082
A,39.0,37.9277,452.249959019524,501.6709874536754,471.1816248958239,414.32283841016675,434.07744745224994,-0.0401791260015405,-0.04018245044548374,NW,Winter,Dec,very_high,35.2869
A,39.0,35.3709,450.9719607489003,499.40093382016926,469.397409225772,412.6306125573701,432.5086989463952,-0.03925340897654883,-0.04094104159346035,NW,Winter,Dec,very_high,35.08392
A,39.0,35.3709,449.6939624782766,497.137909429955,467.6510149159726,410.89707139824804,430.9261100317346,-0.03839840364918812,-0.04173472186086691,NW,Winter,Dec,very_high,34.896503
A,39.0,36.7792,448.41596420765285,494.8819142830327,465.94244196642563,409.1222149328005,429.32968070826814,-0.03761511332774381,-0.042563791262672845,NW,Winter,Dec,very_high,34.692238
A,39.0,36.7792,447.1379659370291,492.6329483794023,464.2716903771313,407.3060431610275,427.71941097599574,-0.03690452120004206,-0.04342855324382833,NW,Winter,Dec,very_high,34.442135
A,40.5,33.0894,445.85996766640545,490.3910117190639,462.63876014808943,405.4485560829291,426.09530083491745,-0.036267589158143876,-0.04432931472842172,NW,Winter,Dec,very_high,33.05067
A,40.5,33.0894,444.5819693957817,488.15610430201735,461.04365127930015,403.5497536985052,424.45735028503327,-0.035705256623403736,-0.045266386169684814,NW,Winter,Dec,very_high,32.79679
A,40.5,33.7013,443.3039711251579,485.9282261282628,459.4863637707635,401.60963600775585,422.8055593263432,-0.03521843937392444,-0.04624008160086479,NW,Winter,Dec,very_high,32.522705
A,40.5,33.7013,442.0259728545342,483.7073771978001,457.96689762247917,399.6282030106811,421.1399279588473,-0.03480802837650887,-0.047250718686976945,NW,Winter,Dec,very_high,32.234608
A,40.5,31.7893,440.74797458391043,481.4935575106294,456.48525283444746,397.60545470728084,419.46045618254556,-0.03447488862525083,-0.04829861877745767,NW,Winter,Dec,very_high,31.935717
A,40.5,31.7893,438.5684071178247,479.28676706675054,455.0414294066683,395.54139109755516,417.76714399743787,-0.036201148344498946,-0.047429916936078786,NW,Winter,Dec,very_high,31.723982
A,40.5,32.4516,436.9422123621511,477.1211713669347,453.5906556579177,393.4656503841641,416.08083011207214,-0.03670367342911551,-0.047744030354266664,NW,Winter,Dec,very_high,31.43074
A,40.5,32.4516,435.31601760647794,474.9967704111818,452.1329315881955,391.3782325671077,414.4015145264484,-0.037194623100434754,-0.048044414251110945,NW,Winter,Dec,very_high,31.13458
A,40.5,31.7893,433.68982285080455,472.91356419949176,450.6682571975019,389.27913764638583,412.7291972405667,-0.03767390774819235,-0.04833091418298885,NW,Winter,Dec,very_high,30.839722
A,40.5,31.7893,432.0636280951311,470.87155273186477,449.19663248583674,387.1683656219986,411.063878254427,-0.03814143551320115,-0.04860337338110865,NW,Winter,Dec,very_high,30.573946
A,40.5,31.7893,430.4374333394578,468.87073600830075,447.7180574532001,385.04591649394587,409.40555756802934,-0.038597112236306574,-0.0488616327075857,NW,Winter,Dec,very_high,30.299124
A,40.5,31.7893,428.81123858378436,466.91111402879966,446.232532099592,382.9117902622277,407.75423518137364,-0.039040841405797555,-0.049105530610519255,NW,Winter,Dec,very_high,30.018877
A,40.5,33.0894,427.1850438281111,464.99268679336154,444.7400564250124,380.76598692684416,406.10991109445996,-0.03947252410321467,-0.049334903078047,NW,Winter,Dec,very_high,29.70595
A,40.5,33.0894,425.5588490724377,463.11545430198635,443.24063042946136,378.60850648779524,404.4725853072883,-0.039892058947510245,-0.04954958359134043,NW,Winter,Dec,very_high,29.361532
A,40.5,36.7792,423.93265431676423,461.2794165546741,441.7342541129388,376.4393489450809,402.8422578198586,-0.04029934203749386,-0.04974940307652442,NW,Winter,Dec,very_high,28.995384
A,40.5,36.7792,422.30645956109095,459.48457355142494,440.22092747544474,374.25851429870113,401.21892863217096,-0.040694266892509434,-0.04993418985548215,NW,Winter,Dec,very_high,28.642952
A,40.5,37.9277,420.6802648054175,457.7309252922387,438.7006505169791,372.0660025486559,399.6025977442253,-0.04107672439128096,-0.0501037695955181,NW,Winter,Dec,very_high,28.262705
A,40.5,37.9277,418.15250085428204,456.01847177711534,437.173423237542,369.8618136949453,397.9932651560218,-0.04350887170221418,-0.04821024783320704,NW,Winter,Dec,very_high,27.942926
A,40.5,36.7792,416.54233277231697,454.3180087377154,435.63235554929906,367.6784462935672,396.31514236397317,-0.043821407050702255,-0.04855974727399448,NW,Winter,Dec,very_high,27.65257
A,40.5,36.7792,414.93216469035207,452.6295361740387,434.0774474522502,365.51590034452175,394.5682293680796,-0.044105684076121476,-0.0490777458466477,NW,Winter,Dec,very_high,27.396881
A,39.4,37.5728,413.32199660838694,450.95305408608533,432.5086989463955,363.374175847809,392.75252616834103,-0.04436142529560205,-0.04976621280462601,NW,Winter,Dec,very_high,27.886122
A,39.0,37.5728,411.71182852642204,449.28856247385534,430.9261100317349,361.25327280342884,390.8680327647574,-0.0445883437044412,-0.0506271482076861,NW,Winter,Dec,very_high,27.931396
A,39.0,37.9277,410.10166044445697,447.6360613373486,429.3296807082684,359.1531912113813,388.9147491573288,-0.044786142509622984,-0.05166258352664643,NW,Winter,Dec,very_high,27.69333
A,39.0,37.9277,408.4914923624917,445.9955506765653,427.719410975996,357.0739310716663,386.8926753460553,-0.0449545148526902,-0.052874582262462,NW,Winter,Dec,very_high,27.450802
A,39.0,35.8697,406.88132428052677,444.3670304915052,426.09530083491774,355.015492384284,384.80181133093674,-0.04509314352151239,-0.05426524057999571,NW,Winter,Dec,very_high,27.173426
A,39.0,35.8697,405.2711561985617,442.7505007821685,424.45735028503356,352.97787514923425,382.6421571119732,-0.04520170065046081,-0.05583668795689345,NW,Winter,Dec,very_high,26.896196
A,39.0,33.0894,403.6609881165966,441.1459615485551,422.8055593263435,350.96107936651714,380.41371268916464,-0.04527984740846336,-0.05759108784799649,NW,Winter,Dec,very_high,26.622124
A,39.0,33.0894,402.05082003463156,439.55341279066494,421.13992795884764,348.9651050361326,378.1164780625111,-0.045327233674412826,-0.05953063836571415,NW,Winter,Dec,very_high,26.307293
A,40.4,26.6195,400.44065195266654,437.9728545084982,419.46045618254584,346.9899521580807,375.7504532320125,-0.04534349769934454,-0.06165757297681285,NW,Winter,Dec,very_high,24.724108
A,40.5,25.0355,397.9289146752395,436.4042867020548,417.76714399743815,345.0356207323614,373.31563819766893,-0.04748633205659725,-0.061853450628633344,NW,Winter,Dec,very_high,24.231646
A,40.5,25.0355,396.47067911337416,434.8357428849966,416.0808301120724,343.0979786031024,370.8504706562526,-0.047130628424809196,-0.06462068901139406,NW,Winter,Dec,very_high,23.743876
A,40.5,25.0355,395.012443551509,433.2672230573237,414.4015145264487,341.1770257703037,368.3549506077634,-0.046788127686010594,-0.06748519794483265,NW,Winter,Dec,very_high,23.23376
A,40.5,25.0355,393.5542079896437,431.698727219036,412.729197240567,339.27276223396535,365.82907805220134,-0.04645900842277162,-0.07044805867803594,NW,Winter,Dec,very_high,22.747768
A,40.5,25.0355,392.0959724277786,430.1302553701336,411.06387825442727,337.38518799408735,363.27285298956645,-0.04614345076292137,-0.07351036854509174,NW,Winter,Dec,very_high,22.264814
A,40.5,28.1712,390.6377368659134,428.56180751061646,409.4055575680297,335.51430305066964,360.6862754198587,-0.04584163638032124,-0.0766732412653095,NW,Winter,Dec,very_high,21.79465
A,40.5,28.1712,389.17950130404824,426.9933836404845,407.754235181374,333.6601074037123,358.0693453430781,-0.045553748495250956,-0.07993780725019528,NW,Winter,Dec,very_high,21.364424
A,40.5,24.2374,387.721265742183,425.42498375973787,406.1099110944603,331.82260105321524,355.42206275922473,-0.04527997187441246,-0.08330521391735002,NW,Winter,Dec,very_high,20.954184
A,40.5,24.2374,386.2630301803178,423.85660786837656,404.4725853072886,330.0017839991785,352.74442766829844,-0.04502049283052534,-0.0867766260114824,NW,Winter,Dec,very_high,20.36387
A,40.5,28.1712,384.80479461845255,422.2882559664004,402.84225781985896,328.1976562416021,350.0364400702994,-0.044775499221514914,-0.09035322593271522,NW,Winter,Dec,very_high,19.802015
A,40.5,28.1712,383.34655905658735,420.71992805380955,401.2189286321713,326.410217780486,347.2980999652275,-0.04454518044927269,-0.09403621407239138,NW,Winter,Dec,very_high,19.20766
A,40.5,29.672,381.8883234947221,419.1516241306039,399.60259774422565,324.63946861583025,344.5294073530827,-0.044329727457983026,-0.09782680915656672,NW,Winter,Dec,very_high,18.609035
A,40.5,29.672,379.52851873739485,417.58334419678357,397.99326515602206,322.88540874763476,341.73036223386515,-0.04639462029938779,-0.09959240119629365,NW,Winter,Dec,very_high,18.221622
A,40.5,27.4006,376.26738576314995,415.97374895663773,396.3151423639735,321.20745658412204,339.04175022315775,-0.05058539141664142,-0.09893399467639408,NW,Winter,Dec,very_high,17.977749
A,40.5,27.4006,373.00625278890516,414.32283841016647,394.5682293680799,319.60561212529205,336.46357132096057,-0.054647016597629605,-0.09796801312235681,NW,Winter,Dec,very_high,17.710157
A,40.5,32.4516,369.74511981466026,412.63061255736983,392.7525261683413,318.07987537114485,333.99582552727355,-0.05857990673704705,-0.09668631814615025,NW,Winter,Dec,very_high,17.41676
A,40.5,32.4516,366.48398684041535,410.89707139824776,390.86803276475774,316.6302463216803,331.6385128420969,-0.062384344280766,-0.09508048168416117,NW,Winter,Dec,very_high,17.103363
A,40.5,26.6195,363.2228538661705,409.1222149328002,388.91474915732914,315.2567249768986,329.39163326543036,-0.06606048072701243,-0.09314177299318638,NW,Winter,Dec,very_high,16.752941
A,40.5,25.8303,359.9617208919256,407.3060431610272,386.89267534605557,313.95931133679966,327.255186797274,-0.06960833370660635,-0.09086114493955144,NW,Winter,Dec,very_high,16.448898
A,40.5,25.0355,356.70058791768076,405.44855608292875,384.801811330937,312.7380054013834,325.22917343762794,-0.07302778361687245,-0.08822921953612195,NW,Winter,Dec,very_high,16.101692
A,40.5,25.0355,353.4394549434358,403.5497536985049,382.6421571119735,311.5928071706499,323.313593186492,-0.07631856978056928,-0.08523627267862643,NW,Winter,Dec,very_high,15.69334
A,40.5,21.0597,350.17832196919085,401.60963600775557,380.4137126891649,310.5237166445992,321.5084460438663,-0.07948028609757118,-0.08187221802909594,NW,Winter,Dec,very_high,15.291531
A,40.5,21.0597,346.9171889949461,399.6282030106808,378.11647806251136,309.5307338232312,319.8137320097508,-0.08251237615306273,-0.0781265899902992,NW,Winter,Dec,very_high,14.8988
A,40.5,28.1712,343.6560560207012,397.60545470728056,375.75045323201283,308.61385870654595,318.2294510841456,-0.08541412774156909,-0.07398852571078796,NW,Winter,Dec,very_high,14.515762
A,40.5,27.4006,339.4933538509943,395.5413910975549,373.3156381976692,307.77309129454346,316.7556032670505,-0.09059969871598605,-0.06697553965643621,NW,Winter,Dec,very_high,14.20966
A,40.5,27.4006,337.306658119381,393.46565038416384,370.85047065625287,306.977017891647,315.34548654994893,-0.09045104480388855,-0.0651074357437067,NW,Winter,Dec,very_high,13.525783
A,40.5,27.4006,335.1199623877676,391.37823256710743,368.35495060776367,306.22563849785666,313.99910093284086,-0.09022544196884097,-0.06302477866265621,NW,Winter,Dec,very_high,12.857327
A,40.5,27.4006,332.9332666561543,389.27913764638555,365.8290780522016,305.51895311317236,312.71644641572624,-0.08992125932469841,-0.06072334087691966,NW,Winter,Dec,very_high,12.235057
A,40.5,27.4006,330.74657092454095,387.16836562199825,363.27285298956673,304.8569617375941,311.4975229986051,-0.08953678150555322,-0.058198783050504965,NW,Winter,Dec,very_high,11.672624
A,40.5,22.641,328.55987519292756,385.0459164939455,360.686275419859,304.23966437112193,310.34233068147745,-0.08907020426417533,-0.05544665032744167,NW,Winter,Dec,very_high,11.165663
A,40.5,22.641,326.3731794613143,382.91179026222744,358.0693453430784,303.6670610137558,309.2508694643433,-0.08851962977002381,-0.05246236846186858,NW,Winter,Dec,very_high,10.692116
A,40.5,26.6195,324.186483729701,380.7659869268439,355.42206275922507,303.1391516654957,308.22313934720256,-0.08788306158327619,-0.04924123979150319,NW,Winter,Dec,very_high,10.294554
A,40.5,26.6195,321.99978799808764,378.60850648779495,352.7444276682988,302.65593632634176,307.25914033005535,-0.08715839927915658,-0.04577843904704637,NW,Winter,Dec,very_high,10.050177
A,40.5,24.2374,319.8130922664743,376.4393489450806,350.0364400702997,302.2174149962938,306.35887241290163,-0.0863434326944802,-0.0420690089896707,NW,Winter,Dec,very_high,9.9111595
A,40.5,24.2374,317.62639653486104,374.25851429870085,347.2980999652278,301.8235876753519,305.52233559574137,-0.08543583576569391,-0.03810785586830534,NW,Winter,Dec,very_high,9.791737
A,40.5,21.0597,315.4397008032476,372.0660025486556,344.52940735308306,301.47445436351614,304.7495298785746,-0.0844331599247885,-0.03388974468797412,NW,Winter,Dec,very_high,9.653113
A,40.5,21.0597,312.35143587617233,369.86181369494494,341.73036223386543,301.1700150607864,304.0404552614013,-0.08597107428688888,-0.026607787447680664,NW,Winter,Dec,very_high,9.379987
A,40.5,25.0355,311.7406975061725,367.6784462935669,339.0417502231581,300.89164946048,303.3731629450833,-0.0805241616969472,-0.026841328796743058,NW,Winter,Dec,very_high,9.499266
A,40.5,25.0355,311.1299591361727,365.51590034452147,336.46357132096085,300.63935756259696,302.7476529296206,-0.07529377425712991,-0.02694149489758213,NW,Winter,Dec,very_high,9.678865
A,40.5,24.2374,310.5192207661729,363.37417584780866,333.9958255272739,300.41313936713726,302.16392521501314,-0.07029011432714416,-0.026907498771071126,NW,Winter,Dec,very_high,9.863169
A,40.5,24.2374,309.9084823961731,361.2532728034285,331.63851284209716,300.21299487410096,301.621979801261,-0.06552324173601143,-0.026738547234467225,NW,Winter,Dec,very_high,10.080028
A,40.5,21.0597,309.29774402617335,359.153191211381,329.39163326543064,300.03892408348804,301.1218166883641,-0.06100303471601909,-0.026433840840162648,NW,Winter,Dec,very_high,10.26279
A,40.5,21.0597,308.6870056561735,357.07393107166604,327.25518679727435,299.89092699529846,300.66343587632247,-0.05673915002790575,-0.02599257381370934,NW,Winter,Dec,very_high,10.453799
A,40.5,21.0597,308.07626728617373,355.01549238428373,325.2291734376282,299.7690036095322,300.2468373651362,-0.052740982520573465,-0.025413933991107363,NW,Winter,Dec,very_high,10.581404
A,40.5,21.0597,307.46552891617404,352.97787514923397,323.3135931864923,299.6731539261893,299.8720211548051,-0.04901762438790147,-0.02469710275534398,NW,Winter,Dec,very_high,10.663154
A,40.5,25.0355,306.8547905461742,350.9610793665168,321.5084460438666,299.60337794526976,299.53898724532934,-0.04557782440245162,-0.023841254972175485,NW,Winter,Dec,very_high,10.699102
A,40.5,25.0355,306.24405217617436,348.96510503613234,319.81373200975116,299.55967566677356,299.2477356367089,-0.04242994742065376,-0.022845558925143283,NW,Winter,Dec,very_high,10.693079
A,40.5,21.0597,305.63331380617467,346.98995215808037,318.22945108414586,299.54204709070075,298.9982663289437,-0.039581934466023205,-0.021709176249807505,NW,Winter,Dec,very_high,10.655173
A,40.5,21.0597,304.1210062407128,345.0356207323611,316.75560326705084,299.55049221705127,298.7905793220338,-0.039887524943595265,-0.017527322379237265,NW,Winter,Dec,very_high,10.577579
A,40.5,17.281,303.463856908943,343.0979786031021,315.34548654994927,299.6120800380899,298.60854923334256,-0.03767813445182855,-0.015999624222324815,NW,Winter,Dec,very_high,10.536945
A,40.5,17.281,302.80670757717314,341.1770257703034,313.99910093284115,299.72681055381673,298.45217606286997,-0.03564466688731649,-0.014380564912662597,NW,Winter,Dec,very_high,10.460117
A,40.5,16.5692,302.14955824540334,339.27276223396507,312.7164464157266,299.89468376423173,298.321459810616,-0.03379063778524638,-0.012669548342275627,NW,Winter,Dec,very_high,10.309892
A,40.5,16.5692,301.4924089136336,337.38518799408706,311.49752299860546,300.1156996693349,298.21640047658065,-0.03211940174887573,-0.010865973205950286,NW,Winter,Dec,very_high,10.099649
A,40.5,13.2965,300.8352595818637,335.51430305066935,310.3423306814778,300.38985826912614,298.13699806076403,-0.030634142234923667,-0.008969232944469385,NW,Winter,Dec,very_high,9.890858
A,40.5,13.2965,300.1781102500938,333.660107403712,309.25086946434357,300.71715956360555,298.083252563166,-0.029337861620129857,-0.006978715687104842,NW,Winter,Dec,very_high,9.6669655
A,40.5,10.5384,299.52096091832414,331.82260105321495,308.2231393472029,301.09760355277314,298.0551639837866,-0.02823337159990469,-0.004893804193347395,NW,Winter,Dec,very_high,9.4429
A,40.5,10.5384,298.86381158655433,330.0017839991782,307.2591403300557,301.5311902366288,298.0527323226259,-0.027323283969626244,-0.0027138757938698355,NW,Winter,Dec,very_high,9.225746
A,40.5,10.5384,298.2066622547845,328.1976562416018,306.3588724129019,302.0179196151726,298.0759575796838,-0.0266100018383999,-0.0004383023307138467,NW,Winter,Dec,very_high,9.013657
A,40.5,10.5384,297.5495129230146,326.4102177804857,305.5223355957417,302.5577916884046,298.1248397549603,-0.026095711323955384,0.0019335499033215076,NW,Winter,Dec,very_high,8.806491
A,40.5,10.5384,296.8923635912449,324.6394686158299,304.74952987857495,303.1508064563247,298.1993788484555,-0.02578237377580439,0.004402320226094103,NW,Winter,Dec,very_high,8.560933
A,40.5,10.5384,295.33364506401307,322.8854087476345,304.04045526140163,303.796963918933,298.29957486016934,-0.02863701210387548,0.010042641079763825,NW,Winter,Dec,very_high,8.106305
A,40.5,10.5384,295.7256819145401,321.20745658412176,303.3731629450836,304.46772693211864,298.41013597587454,-0.02520816593103814,0.009077514147419308,NW,Winter,Dec,very_high,8.073148
A,40.5,10.5384,296.11771876506697,319.60561212529177,302.74765292962087,305.16309549588163,298.5310621955712,-0.021899209128122155,0.008149946043650713,NW,Winter,Dec,very_high,8.049206
A,40.5,8.24788,296.50975561559403,318.0798753711445,302.1639252150134,305.883069610222,298.6623535192593,-0.018712258901839474,0.00725978779078007,NW,Winter,Dec,very_high,8.031407
A,40.5,8.24788,296.90179246612104,316.63024632168003,301.62197980126126,306.62764927513973,298.80400994693883,-0.015649348029113663,0.006406891197987097,NW,Winter,Dec,very_high,8.038451
A,40.5,8.24788,297.29382931664804,315.2567249768983,301.1218166883644,307.39683449063483,298.9560314786098,-0.012712421218147751,0.005591108856118687,NW,Winter,Dec,very_high,8.041694
A,40.5,8.24788,297.68586616717505,313.9593113367993,300.6634358763228,308.19062525670734,299.11841811427223,-0.009903331612203692,0.004812294132542583,NW,Winter,Dec,very_high,8.060531
A,40.5,7.8349600000000015,298.0779030177021,312.7380054013831,300.24683736513646,309.0090215733572,299.2911698539261,-0.007223837448108283,0.004070301166040791,NW,Winter,Dec,very_high,8.087581
A,40.5,7.8349600000000015,298.4699398682291,311.5928071706496,299.8720211548054,309.85202344058445,299.47428669757136,-0.004675598881072274,0.0033649848617440803,NW,Winter,Dec,very_high,8.11241
A,40.5,7.8349600000000015,298.8619767187561,310.5237166445989,299.5389872453297,310.71963085838905,299.667768645208,-0.002260174986901009,0.0026962008861040054,NW,Winter,Dec,very_high,8.138444
A,40.5,7.8349600000000015,299.2540135692831,309.5307338232309,299.2477356367092,311.611843826771,299.8716156968361,2.0979047880009816e-05,0.0020638056619082246,NW,Winter,Dec,very_high,8.170969
A,40.5,7.8349600000000015,299.6460504198101,308.6138587065456,298.998266328944,312.5286623457303,300.0858278524556,0.0021665145380924677,0.0014676563633306827,NW,Winter,Dec,very_high,8.20664
A,40.5,7.8349600000000015,299.1365180748751,307.7730912945431,298.79057932203415,313.4700864152671,300.3104051120666,0.001157796720451687,0.00392425185913825,NW,Winter,Dec,very_high,8.046776
