farm,availableMW,y,windspeed_cat,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,change_lag,change_n,windDic_cat,season,Months,preds
B,97.2,10.237,medium,669.1972250833982,803.1034086566154,741.2518306587923,622.5986953402864,624.540231901388,-0.09720664772099807,-0.066732185233501,NW,Winter,Dec,31.205214
B,97.2,10.237,medium,663.9834917011331,798.1553234586792,735.0972601971574,623.3934736421276,621.7929864207313,-0.09674062514795834,-0.06354149735305803,NW,Winter,Dec,30.647524
B,97.2,9.31874,medium,658.7697583188678,793.1428520342283,728.9352997729787,624.512232523117,619.189946254557,-0.09625757111222821,-0.060081404108949465,NW,Winter,Dec,30.165926
B,97.2,9.31874,medium,653.5560249366024,788.0659943832626,722.7659493862565,625.9549719832546,616.7311114028652,-0.0957570351901944,-0.05634545796943635,NW,Winter,Dec,29.69069
B,97.2,10.237,medium,648.3422915543372,782.9247505057823,716.5892090369904,627.7216920225404,614.4164818656559,-0.09523855037444517,-0.05232700400794077,NW,Winter,Dec,29.213179
B,97.2,10.237,medium,643.1285581720721,777.7191204017872,710.4050787251808,629.8123926409744,612.2460576429293,-0.09470163230510154,-0.04801917149647095,NW,Winter,Dec,28.740217
B,97.2,10.237,medium,637.9148247898069,772.4491040712774,704.2135584508277,632.2270738385566,610.219838734685,-0.09414577845798489,-0.043414865086804255,NW,Winter,Dec,28.269556
B,97.2,10.237,medium,631.1926964443154,767.1147015142528,698.0146482139307,634.9657356152871,608.3378251409233,-0.09573144623912744,-0.03620902369773915,W,Winter,Dec,23.991816
B,99.0,10.237,medium,629.4328742520145,761.8197196680668,692.0312740494792,637.8595240039234,606.7221682650965,-0.09045602727050894,-0.03608121996155067,W,Winter,Dec,22.278912
B,99.0,10.237,medium,627.6730520597138,756.5641585327193,686.263435957473,640.9084390044658,605.3728681072042,-0.08537593703504553,-0.035528343744137714,W,Winter,Dec,21.812443
B,99.0,11.1585,medium,625.9132298674128,751.3480181082103,680.7111339379122,644.1124806169139,604.2899246672469,-0.08050096632545678,-0.03454680963485379,W,Winter,Dec,21.382906
B,99.0,11.1585,medium,624.153407675112,746.1712983945398,675.3743679907969,647.4716488412679,603.4733379452242,-0.07584084138115066,-0.033132991786295474,W,Winter,Dec,21.033747
B,99.0,8.40184,medium,622.3935854828111,741.0339993917078,670.253138116127,650.9859436775279,602.9231079411363,-0.07140518993739331,-0.03128322334262312,W,Winter,Dec,20.681845
B,99.0,8.40184,medium,620.6337632905104,735.9361210997143,665.3474443139025,654.6553651256937,602.6392346549832,-0.06720350608620784,-0.028993795858160865,W,Winter,Dec,20.34829
B,99.0,8.40184,medium,618.8739410982097,730.8776635185594,660.6572865841235,658.4799131857653,602.6217180867649,-0.06324511412256018,-0.026260958706073145,W,Winter,Dec,19.99693
B,99.0,8.40184,medium,617.114118905909,725.8586266482429,656.1826649267899,662.4595878577428,602.8705582364813,-0.05953913156977375,-0.023080918476926615,W,Winter,Dec,19.703724
B,99.0,12.0855,medium,615.354296713608,720.879010488765,651.9235793419017,666.5943891416263,603.3857551041326,-0.05609443159765648,-0.019449838366929817,W,Winter,Dec,19.498772
B,99.0,12.0855,medium,613.5944745213072,715.9388150401255,647.880029829459,670.8843170374156,604.1673086897185,-0.052919605065117836,-0.015363837555648185,W,Winter,Dec,19.323462
B,99.0,12.0855,medium,611.8346523290063,711.0380403023246,644.0520163894616,675.3293715451108,605.2152189932393,-0.05002292243577622,-0.010818990572975085,W,Winter,Dec,19.11762
B,99.0,12.0855,medium,608.5664351734796,706.1766862753622,640.4395390219098,679.9295526647119,606.5294860146947,-0.04976754542217576,-0.003347127020247531,W,Winter,Dec,18.83228
B,99.0,12.0855,medium,606.8136293387945,701.3837399243693,636.9712669688404,684.5816733452265,608.3475088799643,-0.04734536578636783,0.002527760529771106,W,Winter,Dec,18.57153
B,99.0,12.0855,medium,605.0608235041095,696.6592012493456,633.6472002302535,689.2857335866546,610.6692875890476,-0.04511402672615972,0.00926925668804257,W,Winter,Dec,18.274176
B,99.0,10.237,medium,603.3080176694245,692.0030702502914,630.4673388061491,694.041733388996,613.494822141945,-0.04307807790353324,0.016884914793395156,W,Winter,Dec,17.984896
B,99.0,10.237,medium,601.5552118347398,687.4153469272068,627.4316826965273,698.8496727522511,616.8241125386561,-0.04124189385938826,0.025382376220041802,W,Winter,Dec,17.829052
B,99.0,10.237,medium,599.8024060000548,682.8960312800914,624.540231901388,703.7095516764198,620.6571587791813,-0.03960965945463568,0.03476937166391525,W,Winter,Dec,17.770214
B,99.0,10.237,medium,598.04960016537,678.4451233089454,621.7929864207313,708.621370161502,624.9939608635203,-0.03818535553454372,0.045053722451615874,W,Winter,Dec,17.503119
B,99.0,11.1585,medium,596.2967943306851,674.062623013769,619.189946254557,713.5851282074976,629.8345187916734,-0.03697274489411717,0.05624334187245261,W,Winter,Dec,17.19594
B,99.0,11.1585,medium,594.5439884960001,669.7485303945621,616.7311114028652,718.6008258144067,635.1788325636404,-0.035975358623300924,0.06834623653404193,W,Winter,Dec,16.91747
B,99.0,10.237,medium,592.7911826613151,665.5028454513244,614.4164818656559,723.6684629822294,641.0269021794213,-0.03519648291119448,0.08137050774195664,W,Winter,Dec,16.652706
B,99.0,10.237,medium,591.0383768266304,661.3255681840562,612.2460576429293,728.7880397109653,647.3787276390161,-0.03463914638821164,0.09532435290392671,W,Winter,Dec,16.456833
B,99.0,12.0855,medium,589.2855709919452,657.2166985927576,610.219838734685,733.959556000615,654.2343089424248,-0.03430610808417489,0.11021606695909991,W,Winter,Dec,16.296034
B,99.0,12.0855,medium,586.0243701940343,653.1762366774282,608.3378251409233,739.183011851178,661.5936460896475,-0.036679381134520184,0.12895244590355848,W,Winter,Dec,16.06044
B,99.0,13.0209,medium,590.6571092321678,649.3767211572889,606.7221682650965,744.277329824491,668.9968797427472,-0.026478444126849965,0.13263155439273078,W,Winter,Dec,16.084913
B,99.0,13.0209,medium,595.2898482703014,645.8181520323398,605.3728681072042,749.2425099205535,676.4440099017238,-0.01665588328797929,0.13632713856489787,W,Winter,Dec,16.120167
B,99.0,14.9275,medium,599.922587308435,642.5005293025807,604.2899246672469,754.0785521393659,683.9350365665774,-0.007227221869066769,0.14003881673311547,W,Winter,Dec,16.184656
B,99.0,14.9275,medium,604.5553263465687,639.4238529680118,603.4733379452242,758.7854564809281,691.4699597373082,0.0017929348876100093,0.1437662189099871,W,Winter,Dec,16.255804
B,99.0,13.0209,medium,609.1880653847022,636.588123028633,602.9231079411363,763.3632229452401,699.0487794139158,0.010390972515482932,0.14750898636280163,W,Winter,Dec,16.318754
B,99.0,13.0209,medium,613.8208044228357,633.9933394844442,602.6392346549832,767.8118515323017,706.6714955964006,0.01855433421000896,0.15126677118881737,W,Winter,Dec,16.35075
B,99.0,11.1585,medium,618.4535434609695,631.6395023354455,602.6217180867649,772.1313422421132,714.3381082847623,0.02627158115785866,0.15503923590963153,W,Winter,Dec,16.383104
B,99.0,11.1585,medium,623.086282499103,629.5266115816369,602.8705582364813,776.3216950746745,722.0486174790009,0.03353244570734515,0.15882605308365183,W,Winter,Dec,16.539461
B,99.0,17.9135,medium,627.7190215372366,627.6546672230184,603.3857551041326,780.3829100299854,729.8030231791166,0.04032787686362349,0.16262690493572118,W,Winter,Dec,16.719616
B,99.0,17.9135,medium,632.3517605753703,626.02366925959,604.1673086897185,784.3149871080462,737.6013253851092,0.046650077685892244,0.16644148300302564,W,Winter,Dec,16.921795
B,99.0,15.9038,medium,636.9844996135039,624.6336176913517,605.2152189932393,788.1179263088567,745.4435240969789,0.052492534264277024,0.170269487796459,W,Winter,Dec,17.134838
B,99.0,15.9038,medium,640.1088436884113,623.4845125183035,606.5294860146947,792.1747495870524,753.3296193147256,0.0553631083862971,0.1768773806871935,W,Winter,Dec,17.339449
B,99.0,16.8986,medium,650.4461781052609,622.6593879244035,608.3475088799643,795.9945928953807,760.8158378104854,0.06920167932109211,0.16968300133107017,W,Winter,Dec,17.438875
B,99.0,16.8986,medium,660.7835125221102,622.1582439096518,610.6692875890476,799.5774562338416,767.9021795842582,0.08206442660792068,0.162108565108249,W,Winter,Dec,17.924278
B,99.0,20.009,medium,671.1208469389595,621.9810804740482,613.494822141945,802.9233396024355,774.588644636044,0.09393074353230912,0.1541716341684365,W,Winter,Dec,18.584013
B,99.0,20.009,medium,681.4581813558091,622.1278976175929,616.8241125386561,806.0322430011619,780.8752329658429,0.10478524996556837,0.14588870502990603,W,Winter,Dec,19.227709
B,99.0,23.3259,medium,691.7955157726584,622.5986953402859,620.6571587791813,808.9041664300208,786.761944573655,0.11461779822761531,0.13727528819687373,W,Winter,Dec,19.867994
B,99.0,23.3259,medium,702.132850189508,623.393473642127,624.9939608635203,811.5391098890126,792.24877945948,0.12342341551494185,0.12834598074374304,W,Winter,Dec,20.49859
B,99.0,18.9499,medium,712.4701846063574,624.5122325231164,629.8345187916734,813.937073378137,797.3357376233183,0.13120218620792512,0.11911453258054516,W,Winter,Dec,21.073359
B,99.0,18.9499,medium,722.8075190232067,625.954971983254,635.1788325636404,816.0980568973941,802.0228190651695,0.1379590785572764,0.10959390703214233,W,Winter,Dec,21.58747
B,99.0,21.0912,medium,733.1448534400561,627.7216920225397,641.0269021794213,818.022060446784,806.3100237850339,0.14370372124390385,0.09979633629244322,W,Winter,Dec,22.085073
B,99.0,21.0912,medium,743.4821878569056,629.8123926409738,647.3787276390161,819.7090840263066,810.1973517829114,0.14845013608707514,0.08973337225241784,W,Winter,Dec,22.557198
B,99.0,21.0912,medium,753.819522273755,632.2270738385561,654.2343089424248,821.1591276359618,813.6848030588018,0.15221643373046345,0.07941593314600626,W,Winter,Dec,22.975815
B,99.0,21.0912,medium,762.6484617273783,634.9657356152865,661.5936460896475,822.3721912757496,816.7723776127054,0.15274453773100127,0.07096836694948272,W,Winter,Dec,23.301783
B,99.0,23.3259,medium,768.33471690656,637.8595240039228,668.9968797427472,823.4745773696282,819.5577799062315,0.14848774362297723,0.0666676409025273,W,Winter,Dec,23.433361
B,99.0,23.3259,medium_h,774.0209720857414,640.9084390044651,676.4440099017238,824.4662859175974,822.0410099393802,0.14424987250340782,0.06203971156523047,W,Winter,Dec,17.63145
B,99.0,24.4778,medium_h,779.7072272649231,644.1124806169133,683.9350365665774,825.3473169196571,824.2220677121513,0.1400311222234376,0.057091737630005746,W,Winter,Dec,17.648275
B,99.0,24.4778,medium_h,785.3934824441047,647.4716488412673,691.4699597373082,826.1176703758077,826.1009532245452,0.13583167480258784,0.05183067047330314,W,Winter,Dec,17.657614
B,99.0,28.0623,medium_h,791.0797376232864,650.9859436775272,699.0487794139158,826.7773462860488,827.6776664765613,0.13165169716272107,0.04626326160650929,W,Winter,Dec,17.669298
B,99.0,28.0623,medium_h,796.765992802468,654.655365125693,706.6714955964006,827.3263446503806,828.9522074682001,0.12749134182924893,0.04039606980780319,W,Winter,Dec,17.773676
B,99.0,28.0623,medium_h,802.4522479816495,658.4799131857648,714.3381082847623,827.764665468803,829.9245761994616,0.12335074760110887,0.034235467950786136,W,Winter,Dec,17.92614
B,99.0,28.0623,medium_h,808.1385031608309,662.4595878577422,722.0486174790009,828.0923087413161,830.5947726703456,0.11923004019093453,0.02778764954482771,W,Winter,Dec,18.26357
B,99.0,30.5478,medium_h,813.8247583400126,666.5943891416256,729.8030231791166,828.3092744679196,830.9627968808521,0.11512933283680638,0.021058635001221404,W,Winter,Dec,18.617159
B,99.0,30.5478,medium_h,819.5110135191942,670.8843170374149,737.6013253851092,828.415562648614,831.0286488309812,0.11104872688687073,0.014054277638475332,W,Winter,Dec,19.0538
B,99.0,40.9962,medium_h,825.1972686983761,675.3293715451102,745.4435240969789,828.411173283399,830.7923285207327,0.10698831235808237,0.0067802694393086504,W,Winter,Dec,19.673737
B,99.0,40.9962,medium_h,829.3751289143313,679.9295526647112,753.3296193147256,828.2961063722746,831.0198798593773,0.10094586439967834,0.001983120650361103,W,Winter,Dec,20.496738
B,99.0,42.3338,medium_h,830.1154220034945,684.5816733452258,760.8158378104854,828.1713888247431,831.1733479802742,0.09108588537331586,0.001274432384627211,W,Winter,Dec,21.299883
B,99.0,42.3338,medium_h,830.8557150926579,689.2857335866539,767.9021795842582,828.0370206408043,831.2527328834235,0.08198119133153492,0.00047784204110734585,W,Winter,Dec,22.260422
B,99.0,43.6736,medium_h,831.596008181821,694.0417333889955,774.588644636044,827.8930018204583,831.2580345688251,0.07359695231856,-0.00040641562690379995,W,Winter,Dec,23.293152
B,99.0,43.6736,medium_h,832.3363012709842,698.8496727522505,780.8752329658429,827.7393323637049,831.1892530364789,0.06590178063361929,-0.0013781067012861303,W,Winter,Dec,24.363401
B,99.0,42.3338,medium_h,833.0765943601475,703.7095516764192,786.761944573655,827.5760122705442,831.0463882863851,0.058867425027262055,-0.0024369980953813375,W,Winter,Dec,25.422672
B,99.0,42.3338,medium_h,833.8168874493108,708.6213701615014,792.24877945948,827.4030415409762,830.8294403185436,0.05246850366647582,-0.0035828575503021876,W,Winter,Dec,26.43512
B,99.0,45.0144,medium_h,834.5571805384741,713.585128207497,797.3357376233183,827.2204201750011,830.5384091329543,0.046682270916520885,-0.004815453631262123,W,Winter,Dec,27.417152
B,99.0,45.0144,medium_h,835.2974736276373,718.6008258144061,802.0228190651695,827.0281481726188,830.1732947296173,0.041488413760162546,-0.006134555723921964,W,Winter,Dec,28.357462
B,99.0,47.6942,medium_h,836.0377667168003,723.6684629822288,806.3100237850339,826.8262255338292,829.7340971085326,0.036868874322331324,-0.007539934030758921,W,Winter,Dec,29.261152
B,99.0,47.6942,medium_h,836.7780598059636,728.7880397109648,810.1973517829114,826.6146522586324,829.2208162697002,0.032807695513394464,-0.009031359567453046,W,Winter,Dec,30.142736
B,99.0,47.6942,medium_h,837.518352895127,733.9595560006143,813.6848030588018,826.3934283470285,828.6334522131201,0.02929088726584328,-0.010608604159292323,W,Winter,Dec,30.993822
B,99.0,47.6942,medium_h,836.7502510210644,739.1830118511774,816.7723776127054,826.1625537990171,827.9720049387923,0.024459536042037877,-0.010490879532525033,W,Winter,Dec,31.803755
B,99.0,50.3643,medium_h,835.1843719511869,744.2773298244903,819.5577799062315,825.996163981846,827.3913748330233,0.019067102317963824,-0.009330870380102274,W,Winter,Dec,32.539654
B,99.0,50.3643,medium_h,833.6184928813094,749.242509920553,822.0410099393802,825.8942588955152,826.8915618958131,0.014083826478174188,-0.008069555849517518,W,Winter,Dec,33.211407
B,99.0,51.6931,medium_h,832.052613811432,754.0785521393653,824.2220677121513,825.856838540025,826.4725661271615,0.009500529536920155,-0.006706363986659025,W,Winter,Dec,33.73807
B,99.0,51.6931,medium_h,830.4867347415548,758.7854564809276,826.1009532245452,825.8839029153751,826.1343875270686,0.005309013989017286,-0.005240718523746857,W,Winter,Dec,34.273125
B,99.0,58.2368,medium_h,828.9208556716773,763.3632229452395,827.6776664765613,825.9754520215655,825.8770260955347,0.001502020950267191,-0.003672038838588687,W,Winter,Dec,34.79586
B,99.0,58.2368,medium_h,827.3549766018,767.8118515323011,828.9522074682001,826.1314858585962,825.7004818325594,-0.001926806940147241,-0.0019997399133756533,W,Winter,Dec,35.27554
B,99.0,58.2368,medium_h,825.7890975319226,772.1313422421126,829.9245761994616,826.3520044264673,825.6047547381427,-0.004982957230254548,-0.00022323229300424963,W,Winter,Dec,35.701077
B,99.0,58.2368,medium_h,824.2232184620451,776.3216950746738,830.5947726703456,826.6370077251786,825.5898448122849,-0.007671074292721625,0.0016580779570731785,W,Winter,Dec,36.06797
B,99.0,49.03100000000001,medium_h,822.6573393921678,780.3829100299848,830.9627968808521,826.9864957547303,825.6557520549859,-0.009994981147002147,0.0036447892934785564,W,Winter,Dec,36.39325
B,99.0,49.03100000000001,medium_h,821.0914603222906,784.3149871080456,831.0286488309812,827.4004685151223,825.8024764662455,-0.011957696672274087,0.005737504738029697,W,Winter,Dec,36.67557
B,99.0,43.6736,medium_h,819.5255812524128,788.1179263088561,830.7923285207327,827.8789260063546,826.030018046064,-0.013561448368668572,0.00793683192135508,W,Winter,Dec,36.927254
B,99.0,43.6736,medium_h,834.8363610418032,792.1747495870518,831.0198798593773,828.038846273792,825.5723328851708,0.004592526935783825,-0.01109681919588612,W,Winter,Dec,37.54685
B,99.0,39.6622,medium_h,833.7986569050214,795.9945928953802,831.1733479802742,828.2104397027969,825.1694296692104,0.0031585576355721567,-0.010349293758569744,W,Winter,Dec,37.862225
B,99.0,39.6622,medium_h,832.7609527682397,799.5774562338411,831.2527328834235,828.3937062933688,824.8213083981835,0.0018143938962877915,-0.009534121819308905,W,Winter,Dec,38.150578
B,99.0,40.9962,medium_h,831.7232486314579,802.9233396024348,831.2580345688251,828.5886460455082,824.5279690720898,0.0005596506058123119,-0.00865105017950063,W,Winter,Dec,38.395596
B,99.0,40.9962,medium_h,830.6855444946766,806.0322430011612,831.1892530364789,828.795258959215,824.2894116909292,-0.0006060094496677104,-0.007699824375345665,W,Winter,Dec,38.603416
B,99.0,43.6736,medium_h,829.6478403578949,808.9041664300203,831.0463882863851,829.0135450344891,824.105636254702,-0.0016828758877996952,-0.006680188669932696,W,Winter,Dec,38.78592
B,99.0,43.6736,medium_h,828.6101362211133,811.5391098890119,830.8294403185436,829.2435042713305,823.9766427634078,-0.0026711909686052415,-0.005591886045271721,W,Winter,Dec,38.94307
B,99.0,50.3643,medium_h,827.5724320843315,813.9370733781365,830.5384091329543,829.4851366697394,823.9024312170468,-0.0035711497698452943,-0.004434658194257812,W,Winter,Dec,39.074863
B,99.0,50.3643,medium_h,826.5347279475498,816.0980568973936,830.1732947296173,829.7384422297156,823.883001615619,-0.004382900299452097,-0.003208245512581809,W,Winter,Dec,39.18132
B,99.0,50.3643,medium_h,825.4970238107682,818.0220604467835,829.7340971085326,830.0034209512592,823.9183539591246,-0.005106543545130737,-0.0019123870905747298,W,Winter,Dec,39.2662
B,99.0,50.3643,medium_h,824.4593196739866,819.709084026306,829.2208162697002,830.28007283437,824.0084882475634,-0.00574213346106478,-0.0005468207049942331,W,Winter,Dec,39.33197
B,99.0,47.6942,medium_h,823.4216155372048,821.1591276359612,828.6334522131201,830.5683978790481,824.1534044809354,-0.006289676891507834,0.0008887171892530965,W,Winter,Dec,39.367245
B,99.0,47.6942,medium_h,820.875516437197,822.3721912757491,827.9720049387923,830.8683960852937,824.3531026592404,-0.008570928073975081,0.004236435552539053,W,Winter,Dec,39.341927
B,99.0,46.355,medium_h,821.2492494127296,823.4745773696276,827.3913748330233,831.1971125093017,824.6009531306676,-0.007423482534529957,0.004081225913247222,W,Winter,Dec,39.3732
B,99.0,46.355,medium_h,821.6229823882625,824.4662859175968,826.8915618958131,831.5545471510721,824.8969558952164,-0.006371548278315209,0.003984763787202361,W,Winter,Dec,39.400066
B,99.0,42.3338,medium_h,821.996715363795,825.3473169196565,826.4725661271615,831.9407000106049,825.2411109528872,-0.005415607180211945,0.00394696904312597,W,Winter,Dec,39.426018
B,99.0,42.3338,medium_h,822.3704483393274,826.117670375807,826.1343875270686,832.3555710879001,825.6334183036801,-0.004556085843379742,0.003967761695403693,W,Winter,Dec,39.446762
B,99.0,42.3338,medium_h,822.7441813148599,826.7773462860482,825.8770260955347,832.7991603829578,826.0738779475946,-0.0037933550415922834,0.0040470619037540345,W,Winter,Dec,39.463264
B,99.0,42.3338,medium_h,823.1179142903925,827.3263446503801,825.7004818325594,833.2714678957778,826.5624898846312,-0.0031277292420068825,0.004184789972902392,W,Winter,Dec,39.479107
B,99.0,39.6622,medium_h,823.491647265925,827.7646654688024,825.6047547381427,833.7724936263604,827.0992541147897,-0.0025594662095760334,0.004380866352247992,W,Winter,Dec,39.494297
B,99.0,39.6622,medium_h,823.8653802414576,828.0923087413154,825.5898448122849,834.3022375747055,827.68417063807,-0.002088766694095412,0.004635211635538372,W,Winter,Dec,39.508472
B,99.0,30.5478,medium_h,824.2391132169904,828.309274467919,825.6557520549859,834.860699740813,828.3172394544723,-0.0017157742006514987,0.004947746560540089,W,Winter,Dec,39.519196
B,99.0,30.5478,medium_h,824.612846192523,828.4155626486134,825.8024764662455,835.4478801246828,828.9984605639967,-0.0014405748440149413,0.005318392008714534,W,Winter,Dec,39.529667
B,99.0,28.0623,medium_h,824.9865791680556,828.4111732833984,826.030018046064,836.0637787263149,829.7278339666428,-0.0012631972872808594,0.005747069004890193,W,Winter,Dec,39.539875
B,99.0,28.0623,medium_h,823.8519171803621,828.296106372274,825.5723328851708,836.7083955457095,830.5053596624108,-0.002083906686645265,0.00807601747753428,W,Winter,Dec,39.458767
B,99.0,26.847,medium_h,824.1289797219774,828.1713888247424,825.1694296692104,837.4131403751775,831.2514497363804,-0.0012608925025858753,0.008642421501554143,W,Winter,Dec,39.39226
B,99.0,26.847,medium_h,824.4060422635928,828.0370206408037,824.8213083981835,838.1780132147187,831.9661041885515,-0.00050346193819506,0.009170313580187939,W,Winter,Dec,39.330597
B,99.0,23.3259,medium_h,824.6831048052082,827.8930018204577,824.5279690720898,839.0030140643333,832.6493230189241,0.00018815096508251195,0.0096597325291361,W,Winter,Dec,39.273777
B,99.0,23.3259,medium_h,824.9601673468235,827.7393323637043,824.2894116909292,839.8881429240214,833.3011062274982,0.0008137380468327127,0.01011071711195477,W,Winter,Dec,39.22185
B,99.0,21.0912,medium_h,825.2372298884388,827.5760122705436,824.105636254702,840.8333997937829,833.9214538142737,0.0013731172121083102,0.010523306040141733,W,Winter,Dec,39.17946
B,99.0,21.0912,medium_h,825.5142924300543,827.4030415409757,823.9766427634078,841.8387846736176,834.5103657792507,0.0018661325902269432,0.010897537973225013,W,Winter,Dec,39.1428
B,99.0,20.009,medium_h,825.7913549716695,827.2204201750005,823.9024312170468,842.9042975635257,835.0678421224293,0.0022926546676558246,0.011233451518850135,W,Winter,Dec,39.116116
B,99.0,20.009,medium_h,826.068417513285,827.0281481726182,823.883001615619,844.0299384635072,835.5938828438093,0.002652580394765236,0.011531085232865834,W,Winter,Dec,39.094967
B,99.0,13.9673,medium_h,826.3454800549003,826.8262255338286,823.9183539591246,845.2157073735619,836.0884879433908,0.0029458332662608555,0.011790477619413098,W,Winter,Dec,39.079308
B,99.0,13.9673,medium_h,826.6225425965158,826.6146522586318,824.0084882475634,846.46160429369,836.5516574211738,0.003172363375178122,0.012011667131009318,W,Winter,Dec,39.069153
B,99.0,10.237,medium_h,826.899605138131,826.3934283470279,824.1534044809354,847.7676292238915,836.9833912771583,0.0033321474403484874,0.012194692168637333,W,Winter,Dec,39.064487
B,99.0,10.237,medium_h,825.6682727165202,826.1625537990166,824.3531026592404,849.1337821641664,837.3836895113442,0.0015953965030728323,0.014189011715660671,W,Winter,Dec,39.077293
B,99.0,14.9275,medium_h,827.1976607269788,825.9961639818454,824.6009531306676,850.5640918292548,837.7932718879332,0.003149047531963989,0.012809043912965778,W,Winter,Dec,39.077923
B,99.0,14.9275,medium_h,828.727048737437,825.8942588955147,824.8969558952164,852.0585582191569,838.2121384069251,0.0046431167127585216,0.011445372374340401,W,Winter,Dec,39.088753
B,99.0,22.1969,medium_h,830.2564367478957,825.8568385400245,825.2411109528872,853.6171813338723,838.6402890683198,0.006077406625098147,0.010097907043351118,W,Winter,Dec,39.10956
B,99.0,22.1969,medium_h,831.785824758354,825.8839029153745,825.6334183036801,855.2399611734012,839.0777238721175,0.0074517410733137,0.008766558525906465,W,Winter,Dec,39.134777
B,99.0,26.847,medium_h,833.3152127688127,825.9754520215648,826.0738779475946,856.9268977377437,839.5244428183182,0.008765965144920562,0.007451238084175138,W,Winter,Dec,39.16492
B,99.0,26.847,medium_h,834.8446007792711,826.1314858585956,826.5624898846312,858.6779910268998,839.9804459069219,0.010019945250353546,0.006151857630577906,W,Winter,Dec,39.206413
B,99.0,34.3907,medium_h,836.3739887897295,826.3520044264666,827.0992541147897,860.4932410408695,840.4457331379285,0.011213569143967206,0.004868329721840148,W,Winter,Dec,39.256897
B,99.0,34.3907,medium_h,837.903376800188,826.637007725178,827.68417063807,862.3726477796527,840.920304511338,0.012346745926335556,0.0036005675531123327,W,Winter,Dec,39.31563
B,99.0,37.0106,medium_h,839.4327648106465,826.9864957547297,828.3172394544723,864.3162112432495,841.4041600271503,0.01341940602793068,0.0023484849521551165,W,Winter,Dec,39.38263
B,99.0,37.0106,medium_h,840.962152821105,827.4004685151217,828.9984605639967,866.3239314316598,841.8972996853655,0.014431501174283268,0.001111996373586388,W,Winter,Dec,39.457245
B,99.0,38.3332,medium_h,842.4915408315634,827.878926006354,829.7278339666428,868.3958083448838,842.3997234859838,0.015383004332760075,-0.00010898310680829137,W,Winter,Dec,39.53895
B,99.0,38.3332,medium_h,842.5125338787958,828.0388462737915,830.5053596624108,870.5318419829213,842.911431429005,0.014457672159112533,0.00047346185862995327,W,Winter,Dec,39.623516
B,99.0,38.3332,medium_h,842.0351414972469,828.2104397027962,831.2514497363804,872.6764062500148,843.5748310139714,0.012972839643511369,0.0018285335621346377,W,Winter,Dec,39.703724
B,99.0,38.3332,medium_h,841.5577491156982,828.3937062933683,831.9661041885515,874.8295011461647,844.389922240883,0.011528889072352166,0.003365393674006123,W,Winter,Dec,39.778637
B,99.0,38.3332,medium_h,841.0803567341494,828.5886460455076,832.6493230189241,876.9911266713707,845.3567051097398,0.010125551636380514,0.005084351740415327,W,Winter,Dec,39.84827
B,99.0,38.3332,medium_h,840.6029643526006,828.7952589592143,833.3011062274982,879.1612828256328,846.4751796205418,0.008762568620794386,0.006985718010718456,W,Winter,Dec,39.91263
B,99.0,34.3907,medium_h,840.1255719710517,829.0135450344884,833.9214538142737,881.339969608951,847.7453457732889,0.007439691266366788,0.009069803439455182,W,Winter,Dec,39.971714
B,99.0,34.3907,medium_h,839.648179589503,829.2435042713299,834.5103657792507,883.5271870213255,849.1672035679813,0.006156680636860257,0.011336919688353486,W,Winter,Dec,40.018997
B,99.0,38.3332,medium_h,839.1707872079542,829.4851366697388,835.0678421224293,885.7229350627559,850.740753004619,0.004913307492594443,0.013787379128341604,W,Winter,Dec,40.01313
B,99.0,38.3332,medium_h,838.6933948264052,829.738442229715,835.5938828438093,887.9272137332428,852.465994083202,0.0037093521700364285,0.0164214948415653,W,Winter,Dec,40.044933
B,99.0,35.6959,medium_h,838.2160024448567,830.0034209512586,836.0884879433908,890.1400230327857,854.3429268037299,0.0025446044672845503,0.019239580623413577,W,Winter,Dec,40.07188
B,99.0,35.6959,medium_h,837.7386100633078,830.2800728343694,836.5516574211738,892.3613629613847,856.3715511662032,0.0014188635353289403,0.022241950984552616,W,Winter,Dec,40.09395
B,99.0,34.3907,medium_h,837.2612176817589,830.5683978790476,836.9833912771583,894.5912335190397,858.5518671706214,0.00033193777498596866,0.025428921152962136,W,Winter,Dec,40.10435
B,99.0,34.3907,medium_h,835.275430336984,830.8683960852932,837.3836895113442,896.8296347057511,860.8838748169851,-0.0025176740373227258,0.03065868281276951,W,Winter,Dec,40.10406
B,99.0,34.3907,medium_h,837.0276377651129,831.1971125093011,837.7932718879332,898.9983742254544,863.334911770573,-0.0009138699826211072,0.031429397093387657,W,Winter,Dec,40.128223
B,99.0,34.3907,medium_h,838.7798451932418,831.5545471510715,838.2121384069251,901.0974520781498,865.9049780313849,0.0006772829458132623,0.03233879902287562,W,Winter,Dec,40.158463
B,99.0,50.3643,medium_h,840.5320526213707,831.9407000106044,838.6402890683198,903.1268682638373,868.594073599421,0.002255750859706973,0.03338602125943102,W,Winter,Dec,40.191154
B,99.0,50.3643,medium_h,842.2842600494995,832.3555710878995,839.0777238721175,905.0866227825168,871.4021984746814,0.003821500781339582,0.03457020367859043,W,Winter,Dec,40.225433
