timeStamp,availableMW,windSpeed,windPower,Time,windSpeed (m/s),windDic (degree),farm,var
2018-05-17 12:00:00,39.0,6.0,7.04444,2018-05-17 12:00:00,5.071564444,296.43255560000006,A,1
2018-05-17 21:05:00,41.5,6.0,7.04444,,6.054203958333334,334.0318854166667,A,1
2018-05-17 23:15:00,42.0,6.0,7.04444,,6.088529618000001,342.199840275,A,1
2018-05-17 23:20:00,42.0,6.0,7.04444,,6.140966574,342.62987036666664,A,1
2018-05-18 08:15:00,42.0,6.0,7.04444,,6.472629062499999,340.42690625,A,1
2018-05-18 10:15:00,42.0,6.0,7.04444,,5.199566562499999,338.521125,A,1
2018-05-18 10:20:00,42.0,6.0,7.04444,,5.071664583333333,338.35925000000003,A,1
2018-05-18 12:55:00,40.5,6.0,7.04444,,4.1662818865833335,337.83796643333335,A,1
2018-05-18 14:00:00,40.5,6.0,7.04444,2018-05-18 14:00:00,4.33156125,331.96775,A,1
2018-05-18 15:15:00,40.5,6.0,7.04444,,4.1462028125,325.00134375,A,1
2018-05-19 18:05:00,38.8,6.0,7.04444,,7.1091615625,188.443256975,A,1
2018-05-19 20:40:00,36.0,6.0,7.04444,,8.613574583333333,184.75129166666667,A,1
2018-05-22 04:05:00,42.0,6.0,7.04444,,5.240350104166667,343.91802625,A,1
2018-05-22 04:15:00,42.0,6.0,7.04444,,5.0419553125,336.98282875,A,1
2018-05-22 15:05:00,36.8,6.0,7.04444,,5.718452812500001,186.87727083333334,A,1
2018-05-22 15:10:00,36.0,6.0,7.04444,,5.776415625,187.42691666666667,A,1
2018-05-22 16:05:00,40.5,6.0,7.04444,,6.422515729166667,193.36051041666667,A,1
2018-05-22 16:35:00,35.6,6.0,7.04444,,6.821347604166666,195.98332291666668,A,1
2018-05-22 16:40:00,34.5,6.0,7.04444,,6.887819583333332,196.42045833333333,A,1
2018-05-22 16:55:00,39.2,6.0,7.04444,,7.087235520833332,197.73186458333333,A,1
2018-05-23 04:50:00,40.5,6.0,7.04444,,6.524173958333334,220.2241875,A,1
2018-05-23 06:25:00,42.0,6.0,7.04444,,5.791870613166666,226.65160185833332,A,1
2018-05-23 06:30:00,42.0,6.0,7.04444,,5.725907847,227.43394445,A,1
2018-05-23 06:35:00,42.0,6.0,7.04444,,5.659945080833333,228.21628704166667,A,1
2018-05-23 06:40:00,42.0,6.0,7.04444,,5.5939823146666665,228.99862963333334,A,1
2018-05-23 07:45:00,42.0,6.0,7.04444,,4.845575,221.700375,A,1
2018-05-23 07:50:00,42.0,6.0,7.04444,,4.791735416666667,220.54175,A,1
2018-05-23 09:35:00,40.5,6.0,7.04444,,4.291800729166668,217.73416666666665,A,1
2018-05-23 09:40:00,40.5,6.0,7.04444,,4.257348333333334,217.41533333333334,A,1
2018-05-23 18:55:00,40.5,6.0,7.04444,,7.204717060166668,347.5191105583333,A,1
2018-05-23 19:00:00,40.5,6.0,7.04444,2018-05-23 19:00:00,7.1900175000000015,350.8305,A,1
2018-05-23 21:10:00,42.0,6.0,7.04444,,5.931073541666667,173.49471371666667,A,1
2018-05-24 18:30:00,34.5,6.0,7.04444,,3.809749514,271.6630625,A,1
2018-05-24 19:15:00,42.0,6.0,7.04444,,4.1628775000000005,273.8715625,A,1
2018-05-24 19:20:00,42.0,6.0,7.04444,,4.203589583333334,274.66704166666665,A,1
2018-05-25 06:05:00,42.0,6.0,7.04444,,6.7320546642500005,172.64117475833336,A,1
2018-05-25 06:10:00,42.0,6.0,7.04444,,6.670728217500001,172.9092384166667,A,1
2018-05-25 07:05:00,42.0,6.0,7.04444,,5.963330625,176.38578125,A,1
2018-05-25 07:45:00,42.0,6.0,7.04444,,5.210265625,182.75303125,A,1
2018-05-25 07:50:00,42.0,6.0,7.04444,,5.1161325,183.5489375,A,1
2018-05-25 15:35:00,39.9,6.0,7.04444,,4.086430104166667,257.5966666666667,A,1
2018-05-25 15:40:00,40.5,6.0,7.04444,,4.028815833333334,257.85295833333333,A,1
2018-05-26 09:10:00,40.5,6.0,7.04444,,5.882038333333333,239.08503375,A,1
2018-05-27 04:15:00,40.5,6.0,7.04444,,5.695597812499999,65.286478125,A,1
2018-05-27 04:20:00,40.5,6.0,7.04444,,5.656664583333332,66.69871666666667,A,1
2018-05-28 13:25:00,38.1,6.0,7.04444,,6.39541875,178.66436458333334,A,1
2018-05-28 14:10:00,39.0,6.0,7.04444,,6.534354791666667,178.5865208333333,A,1
2018-05-28 14:25:00,39.2,6.0,7.04444,,6.572212604166667,178.7118020833333,A,1
2018-05-28 16:35:00,37.5,6.0,7.04444,,7.08529375,182.99670833333334,A,1
2018-05-28 16:40:00,37.5,6.0,7.04444,,7.08896625,183.30366666666666,A,1
2018-05-28 16:45:00,39.0,6.0,7.04444,,7.09263875,183.610625,A,1
2018-05-28 16:50:00,39.0,6.0,7.04444,,7.09631125,183.91758333333334,A,1
2018-05-28 17:05:00,40.5,6.0,7.04444,,7.15710730325,184.74729166666665,A,1
2018-05-28 17:10:00,40.5,6.0,7.04444,,7.2105583565,184.96308333333332,A,1
2018-05-28 18:55:00,30.0,6.0,7.04444,,7.526582407416666,190.62598958333334,A,1
2018-05-28 19:00:00,30.0,6.0,7.04444,2018-05-28 19:00:00,7.50672,190.944625,A,1
2018-05-28 19:05:00,32.7,6.0,7.04444,,7.495418854166666,191.17622916666667,A,1
2018-05-28 19:10:00,36.0,6.0,7.04444,,7.484117708333333,191.40783333333334,A,1
2018-05-28 20:05:00,38.4,6.0,7.04444,,7.363271041666667,193.81565625,A,1
2018-05-28 20:10:00,39.0,6.0,7.04444,,7.355435833333334,193.9074375,A,1
2018-05-28 20:35:00,33.6,6.0,7.04444,,7.316259791666667,194.36634375,A,1
2018-05-28 20:40:00,33.0,6.0,7.04444,,7.308424583333333,194.458125,A,1
2018-05-28 21:50:00,37.5,6.0,7.04444,,7.158372291666667,192.06108333333333,A,1
2018-05-29 01:05:00,36.3,6.0,7.04444,,7.63279375,192.89517708333332,A,1
2018-05-29 01:10:00,36.0,6.0,7.04444,,7.6381,192.82347916666666,A,1
2018-05-29 08:05:00,32.9,6.0,7.04444,,5.7229165625,265.6621354166666,A,1
2018-05-29 08:10:00,33.0,6.0,7.04444,,5.882296875,269.3182708333333,A,1
2018-05-30 07:25:00,39.0,6.0,7.04444,,4.384532500000001,99.44325791666667,A,1
2018-05-30 07:30:00,39.0,6.0,7.04444,,4.33913125,99.5981925,A,1
2018-05-30 07:55:00,37.5,6.0,7.04444,,4.112125000000001,100.37286541666667,A,1
2018-05-30 08:00:00,37.5,6.0,7.04444,2018-05-30 08:00:00,4.06672375,100.5278,A,1
2018-05-31 01:05:00,39.0,6.0,7.04444,,6.737922976166667,192.45447616666667,A,1
2018-06-01 04:55:00,37.5,6.0,7.04444,,6.383513888916667,181.69975,A,1
2018-06-01 05:00:00,37.5,6.0,7.04444,2018-06-01 05:00:00,6.344355,180.9835,A,1
2018-06-01 23:25:00,40.6,6.0,7.04444,,3.075961904583333,228.35340970000001,A,1
2018-06-01 23:30:00,40.5,6.0,7.04444,,3.1398842855,232.1386573,A,1
2018-06-01 23:35:00,40.5,6.0,7.04444,,3.203806666416667,235.9239049,A,1
2018-06-01 23:40:00,40.5,6.0,7.04444,,3.2677290473333334,239.70915250000002,A,1
2018-06-03 05:45:00,39.0,6.0,7.04444,,6.25493718725,15.9843156275,A,1
2018-06-03 05:50:00,39.0,6.0,7.04444,,6.214759235833333,15.960932641666666,A,1
2018-06-03 08:25:00,36.0,6.0,7.04444,,5.955586875,14.1016,A,1
2018-06-03 08:30:00,36.0,6.0,7.04444,,5.953212499999999,14.151675000000001,A,1
2018-06-03 08:35:00,36.0,6.0,7.04444,,5.950838125,14.20175,A,1
2018-06-03 08:40:00,36.0,6.0,7.04444,,5.94846375,14.251825,A,1
2018-06-03 08:45:00,34.5,6.0,7.04444,,5.946089375,14.3019,A,1
2018-06-03 08:50:00,34.5,6.0,7.04444,,5.943715,14.351975,A,1
2018-06-04 19:25:00,42.0,6.0,7.04444,,5.099038645833334,147.88794791666666,A,1
2018-06-04 19:30:00,42.0,6.0,7.04444,,5.101899375,148.45543750000002,A,1
2018-06-04 23:15:00,39.7,6.0,7.04444,,5.51563791675,155.40909027499998,A,1
2018-06-05 18:25:00,42.0,6.0,7.04444,,2.850695555166667,80.1179763875,A,1
2018-06-05 18:30:00,42.0,6.0,7.04444,,2.8642609520000004,79.270891665,A,1
2018-06-05 19:15:00,42.0,6.0,7.04444,,2.9467404165,72.647329165,A,1
2018-06-05 19:20:00,42.0,6.0,7.04444,,2.9471027776666667,72.13364444333332,A,1
2018-06-07 10:05:00,37.5,6.0,7.04444,,2.51567027775,212.69175003333334,A,1
2018-06-07 10:10:00,37.5,6.0,7.04444,,2.4430255555000002,210.92383336666668,A,1
2018-06-07 16:15:00,40.5,6.0,7.04444,,5.39188428575,191.66507145,A,1
2018-06-07 16:20:00,40.5,6.0,7.04444,,5.451613333333333,192.0359524,A,1
2018-06-08 02:35:00,39.7,6.0,7.04444,,7.939771354166667,191.56157291666668,A,1
2018-06-08 05:05:00,40.5,6.0,7.04444,,7.4179789815,191.25685185,A,1
2018-06-08 05:10:00,40.5,6.0,7.04444,,7.401627963,191.3427037,A,1
2018-06-09 00:15:00,42.0,6.0,7.04444,,6.367735000250001,304.82805210000004,A,1
2018-06-09 00:20:00,42.0,6.0,7.04444,,6.366644444666667,304.98314353333336,A,1
2018-06-10 18:05:00,40.5,6.0,7.04444,,6.011607997583334,331.0148900666666,A,1
2018-06-11 15:35:00,40.5,6.0,7.04444,,3.0944833854166665,322.434375,A,1
2018-06-11 18:15:00,42.0,6.0,7.04444,,4.44062875,329.13402085,A,1
2018-06-11 18:20:00,42.0,6.0,7.04444,,4.435268333333333,329.1991018666667,A,1
2018-06-11 22:35:00,42.0,6.0,7.04444,,4.7606753125,333.51373958333335,A,1
2018-06-11 22:40:00,42.0,6.0,7.04444,,4.7563337500000005,333.88741666666664,A,1
2018-06-11 23:35:00,42.0,6.0,7.04444,,4.873853125,339.056274325,A,1
2018-06-11 23:40:00,42.0,6.0,7.04444,,4.8931225000000005,339.5811528,A,1
2018-06-11 23:45:00,42.0,6.0,7.04444,,4.912391875,340.106031275,A,1
2018-06-11 23:50:00,42.0,6.0,7.04444,,4.93166125,340.63090975,A,1
2018-06-13 14:25:00,40.5,6.0,7.04444,,3.6905639583333336,294.49891145833334,A,1
2018-06-13 22:30:00,28.5,6.0,7.04444,,4.895190625,59.46591875,A,1
2018-06-14 19:55:00,40.7,6.0,7.04444,,6.015831354166667,31.169774999999998,A,1
2018-06-14 20:00:00,40.5,6.0,7.04444,2018-06-14 20:00:00,5.98313625,31.0324,A,1
2018-06-14 20:40:00,42.0,6.0,7.04444,,5.720145416666667,26.760591666666667,A,1
2018-06-15 03:15:00,37.5,6.0,7.04444,,5.1752653125000005,299.592967425,A,1
2018-06-15 03:20:00,37.5,6.0,7.04444,,5.18434125,296.17025743333335,A,1
2018-06-15 05:55:00,42.0,6.0,7.04444,,5.067907060083334,338.605008025,A,1
2018-06-15 06:00:00,42.0,6.0,7.04444,2018-06-15 06:00:00,5.070651111,341.1766667,A,1
2018-06-15 19:45:00,42.0,6.0,7.04444,,5.4005525,318.45178125,A,1
2018-06-15 20:35:00,42.0,6.0,7.04444,,5.304193229166667,320.69084375,A,1
2018-06-15 20:40:00,42.0,6.0,7.04444,,5.291544583333333,320.914125,A,1
2018-06-15 20:45:00,42.0,6.0,7.04444,,5.2788959375,321.13740625,A,1
2018-06-15 20:50:00,42.0,6.0,7.04444,,5.266247291666667,321.36068750000004,A,1
2018-06-15 23:25:00,42.0,6.0,7.04444,,5.218309664166667,314.613982625,A,1
2018-06-15 23:30:00,42.0,6.0,7.04444,,5.255500347,313.97360415,A,1
2018-06-16 17:05:00,40.5,6.0,7.04444,,4.100557963,335.23234606666665,A,1
2018-06-16 17:15:00,39.6,6.0,7.04444,,4.119393889,335.64278820000004,A,1
2018-06-16 18:05:00,40.5,6.0,7.04444,,4.203119572166667,337.9073379833333,A,1
2018-06-16 18:20:00,40.5,6.0,7.04444,,4.2000116206666664,339.16001853333336,A,1
2018-06-16 21:15:00,40.5,6.0,7.04444,,4.038554375,312.14986660000005,A,1
2018-06-16 21:20:00,40.5,6.0,7.04444,,4.033694166666667,316.00924253333335,A,1
2018-06-17 14:25:00,40.5,6.0,7.04444,,5.208480520833334,154.64192708333334,A,1
2018-06-17 14:30:00,40.5,6.0,7.04444,,5.231523125000001,154.8208125,A,1
2018-06-17 14:55:00,40.5,6.0,7.04444,,5.346736145833334,155.71523958333333,A,1
2018-06-17 15:00:00,40.5,6.0,7.04444,2018-06-17 15:00:00,5.36977875,155.894125,A,1
2018-06-17 15:15:00,40.5,6.0,7.04444,,5.3715590625,156.646875,A,1
2018-06-17 15:20:00,40.5,6.0,7.04444,,5.3721525,156.89779166666668,A,1
2018-06-17 15:25:00,40.5,6.0,7.04444,,5.3727459375,157.14870833333333,A,1
2018-06-17 15:30:00,40.5,6.0,7.04444,,5.3733393750000005,157.39962500000001,A,1
2018-06-17 15:35:00,40.5,6.0,7.04444,,5.3739328125,157.65054166666667,A,1
2018-06-17 15:40:00,40.5,6.0,7.04444,,5.37452625,157.90145833333332,A,1
2018-06-17 16:15:00,39.6,6.0,7.04444,,5.42992375,159.720375,A,1
2018-06-17 16:20:00,40.5,6.0,7.04444,,5.4475983333333335,159.992125,A,1
2018-06-17 18:45:00,40.5,6.0,7.04444,,5.15421958325,165.125041675,A,1
2018-06-17 18:50:00,40.5,6.0,7.04444,,5.123614722166667,165.33886111666666,A,1
2018-06-17 21:25:00,40.5,6.0,7.04444,,6.7623190625000005,162.17666666666668,A,1
2018-06-17 21:30:00,40.5,6.0,7.04444,,6.829083125,162.155125,A,1
2018-06-17 21:45:00,40.5,6.0,7.04444,,7.029375312500001,162.09050000000002,A,1
2018-06-17 21:50:00,40.5,6.0,7.04444,,7.096139375000002,162.06895833333334,A,1
2018-06-19 02:25:00,34.5,6.0,7.04444,,7.167573854166665,311.0438125,A,1
2018-06-20 12:25:00,37.5,6.0,7.04444,,4.406634583333334,245.9796,A,1
2018-06-21 20:45:00,40.5,6.0,7.04444,,6.15967291675,335.388500025,A,1
2018-06-21 20:50:00,40.5,6.0,7.04444,,6.150745277833333,335.64822225,A,1
2018-06-21 21:55:00,40.5,6.0,7.04444,,5.968178750000001,339.80545836666664,A,1
2018-06-22 00:15:00,40.5,6.0,7.04444,,5.6854260715,325.010177875,A,1
2018-06-22 00:20:00,40.5,6.0,7.04444,,5.675982381,316.9539990666667,A,1
2018-06-22 02:55:00,40.5,6.0,7.04444,,4.987200476416667,117.32000094166668,A,1
2018-06-22 03:00:00,40.5,6.0,7.04444,2018-06-22 03:00:00,4.944224286,113.79826570000002,A,1
2018-06-22 17:50:00,39.0,6.0,7.04444,,4.744620740833334,236.91871758333335,A,1
2018-06-22 18:00:00,39.0,6.0,7.04444,2018-06-22 18:00:00,4.830998889,236.9081111,A,1
2018-06-22 18:10:00,39.0,6.0,7.04444,,4.8836236575,237.46246758333334,A,1
2018-06-22 20:35:00,40.5,6.0,7.04444,,5.270989270833333,242.06891666666667,A,1
2018-06-22 20:40:00,40.5,6.0,7.04444,,5.278335416666667,242.00083333333333,A,1
2018-06-23 08:45:00,39.0,6.0,7.04444,,5.3726234375,183.16290625000002,A,1
2018-06-23 08:50:00,39.0,6.0,7.04444,,5.370418541666666,182.1244375,A,1
2018-06-23 09:55:00,34.5,6.0,7.04444,,4.823190833333333,170.31673958333334,A,1
2018-06-23 10:00:00,34.5,6.0,7.04444,2018-06-23 10:00:00,4.77384375,169.432125,A,1
2018-06-23 17:55:00,34.8,6.0,7.04444,,5.724248205916667,191.83045368333333,A,1
2018-06-23 18:00:00,33.0,6.0,7.04444,2018-06-23 18:00:00,5.7753611110000005,192.1982222,A,1
2018-06-23 20:25:00,40.5,6.0,7.04444,,6.193868125,193.5068125,A,1
2018-06-23 20:30:00,40.5,6.0,7.04444,,6.1958825,193.43025,A,1
2018-06-24 00:15:00,39.2,6.0,7.04444,,6.5223094790000005,191.033406275,A,1
2018-06-24 00:20:00,39.0,6.0,7.04444,,6.493501898,190.73798613333332,A,1
2018-06-24 08:35:00,31.5,6.0,7.04444,,3.3272130208333337,213.42716666666666,A,1
2018-06-24 08:40:00,31.5,6.0,7.04444,,3.309501666666667,214.42158333333333,A,1
2018-06-24 11:25:00,33.0,6.0,7.04444,,2.0044644329166665,230.85366433333334,A,1
2018-06-24 11:30:00,33.0,6.0,7.04444,,1.9942180695,231.95934720000002,A,1
2018-06-24 16:05:00,39.0,6.0,7.04444,,2.195191541666667,279.1790833333333,A,1
2018-06-24 16:10:00,39.0,6.0,7.04444,,2.1946293333333333,279.4225416666667,A,1
2018-06-24 18:35:00,38.7,6.0,7.04444,,3.628223321666667,284.7870405,A,1
2018-06-24 18:40:00,39.0,6.0,7.04444,,3.658997907333333,284.9131574,A,1
2018-06-24 20:25:00,39.0,6.0,7.04444,,4.467015625,300.02120833333333,A,1
2018-06-24 21:10:00,39.0,6.0,7.04444,,5.180356041666666,309.0029375,A,1
2018-06-24 22:55:00,39.0,6.0,7.04444,,6.673076145833332,271.42739520833334,A,1
2018-06-24 23:00:00,39.0,6.0,7.04444,2018-06-24 23:00:00,6.7407024999999985,266.3873175,A,1
2018-06-25 02:25:00,34.5,6.0,7.04444,,5.205942291666667,57.394748541666665,A,1
2018-06-25 02:30:00,34.5,6.0,7.04444,,5.10725375,56.00783625,A,1
2018-06-25 02:35:00,34.5,6.0,7.04444,,5.008565208333334,54.620923958333336,A,1
2018-06-25 02:40:00,34.5,6.0,7.04444,,4.909876666666667,53.23401166666667,A,1
2018-06-25 10:30:00,33.0,6.0,7.04444,,4.203900624999999,41.211825000000005,A,1
2018-06-26 00:45:00,37.5,6.0,7.04444,,5.01602052075,179.93426284999998,A,1
2018-06-26 09:55:00,37.5,6.0,7.04444,,4.5239503125,321.44054166666666,A,1
2018-06-26 10:00:00,37.5,6.0,7.04444,2018-06-26 10:00:00,4.45399,321.564375,A,1
2018-06-26 11:55:00,37.5,6.0,7.04444,,2.9703919214999996,308.1955625,A,1
2018-06-26 12:00:00,37.5,6.0,7.04444,2018-06-26 12:00:00,2.936517778,307.58,A,1
2018-06-26 13:05:00,37.5,6.0,7.04444,,3.0160169791666664,304.95696875,A,1
2018-06-26 13:10:00,37.5,6.0,7.04444,,3.0377552083333335,304.8514375,A,1
2018-06-26 22:15:00,37.5,6.0,7.04444,,5.1641315625,280.2971875,A,1
2018-06-26 22:20:00,37.5,6.0,7.04444,,5.223319166666666,279.48037500000004,A,1
2018-06-27 17:15:00,36.0,6.0,7.04444,,5.572915868000001,238.18642015,A,1
2018-06-27 22:15:00,36.0,6.0,7.04444,,6.13756625,239.57084375,A,1
2018-06-27 22:20:00,36.0,6.0,7.04444,,6.14995375,239.689875,A,1
2018-06-29 01:25:00,37.5,6.0,7.04444,,7.125579791666667,164.73511458333334,A,1
2018-06-29 09:35:00,37.5,6.0,7.04444,,2.8572080208333333,207.89184375,A,1
2018-06-29 09:40:00,37.5,6.0,7.04444,,2.8105766666666665,208.929875,A,1
2018-06-29 09:45:00,37.5,6.0,7.04444,,2.7639453124999998,209.96790625,A,1
2018-06-29 09:50:00,37.5,6.0,7.04444,,2.7173139583333334,211.0059375,A,1
2018-06-29 14:15:00,37.5,6.0,7.04444,,1.81308896875,260.91271874999995,A,1
2018-06-29 14:20:00,37.5,6.0,7.04444,,1.8346328333333333,261.606875,A,1
2018-06-30 16:55:00,39.0,6.0,7.04444,,2.898387125,175.22584375,A,1
2018-06-30 17:05:00,39.0,6.0,7.04444,,3.0111751226666668,174.222542475,A,1
2018-06-30 17:10:00,39.0,6.0,7.04444,,3.1153384953333334,175.39042245000002,A,1
2018-07-01 03:30:00,36.0,6.0,7.04444,,3.9045425,223.9339375,A,1
2018-07-01 04:25:00,37.5,6.0,7.04444,,3.6745755208333333,223.07023958333332,A,1
2018-07-01 04:30:00,37.5,6.0,7.04444,,3.643808625,222.4971625,A,1
2018-07-01 04:35:00,39.0,6.0,7.04444,,3.6130417291666665,221.92408541666666,A,1
2018-07-01 04:40:00,39.0,6.0,7.04444,,3.5822748333333334,221.3510083333333,A,1
2018-07-02 15:00:00,37.5,6.0,7.04444,2018-07-02 15:00:00,6.24564875,169.63225,A,1
2018-07-02 16:05:00,35.2,6.0,7.04444,,6.728036666666666,174.76057291666666,A,1
2018-07-02 16:10:00,34.5,6.0,7.04444,,6.769682083333333,175.05502083333334,A,1
2018-07-02 16:55:00,33.6,6.0,7.04444,,7.144490833333333,177.70505208333336,A,1
2018-07-02 17:00:00,34.5,6.0,7.04444,2018-07-02 17:00:00,7.18613625,177.9995,A,1
2018-07-02 19:35:00,35.6,6.0,7.04444,,8.0084496875,178.25582291666666,A,1
2018-07-02 19:40:00,36.0,6.0,7.04444,,8.0500775,178.27795833333334,A,1
2018-07-02 20:00:00,37.5,6.0,7.04444,2018-07-02 20:00:00,8.21658875,178.3665,A,1
2018-07-04 21:45:00,28.5,6.0,7.04444,,5.6628928125,254.16571875,A,1
2018-07-04 21:50:00,28.5,6.0,7.04444,,5.630939791666667,251.8743125,A,1
2018-07-05 12:50:00,33.0,6.0,7.04444,,2.1173139583333334,182.05950231666668,A,1
2018-07-05 17:35:00,31.2,6.0,7.04444,,4.834228923416667,204.24821413333333,A,1
2018-07-05 17:40:00,31.5,6.0,7.04444,,4.863291805333334,204.45172686666666,A,1
2018-07-05 18:55:00,33.8,6.0,7.04444,,5.018216736083333,206.92090856666667,A,1
2018-07-05 21:15:00,30.0,6.0,7.04444,,6.6198590625,201.2641875,A,1
2018-07-05 21:20:00,31.5,6.0,7.04444,,6.721537083333334,200.593875,A,1
2018-07-09 13:45:00,32.2,6.0,7.04444,,5.1700034375,215.0806875,A,1
2018-07-09 13:50:00,31.5,6.0,7.04444,,5.232146875,214.57675,A,1
2018-07-09 14:25:00,30.0,6.0,7.04444,,5.631236875,213.22111458333333,A,1
2018-07-09 15:20:00,31.5,6.0,7.04444,,6.180622083333334,212.6715,A,1
2018-07-09 18:35:00,37.3,6.0,7.04444,,7.734154120416666,218.08227083333333,A,1
2018-07-09 18:40:00,36.0,6.0,7.04444,,7.765066296333332,218.31616666666665,A,1
2018-07-10 15:40:00,39.0,6.0,7.04444,,4.3803419046666665,274.1552857,A,1
2018-07-12 05:55:00,40.5,6.0,7.04444,,5.550530476166667,23.801484940833333,A,1
2018-07-12 06:00:00,40.5,6.0,7.04444,2018-07-12 06:00:00,5.52953,24.029325,A,1
2018-07-13 20:45:00,39.0,6.0,7.04444,,4.795835,169.504875,A,1
2018-07-13 20:50:00,39.0,6.0,7.04444,,4.823500833333333,169.81375,A,1
2018-07-13 20:55:00,39.0,6.0,7.04444,,4.851166666666666,170.122625,A,1
2018-07-13 21:00:00,39.0,6.0,7.04444,2018-07-13 21:00:00,4.8788325,170.4315,A,1
2018-07-14 11:05:00,39.0,6.0,7.04444,,4.349951791666667,169.681425,A,1
2018-07-14 11:10:00,39.0,6.0,7.04444,,4.364231083333333,169.83835,A,1
2018-07-15 02:05:00,32.9,6.0,7.04444,,5.7631433329999995,181.23062503333335,A,1
2018-07-15 02:10:00,33.0,6.0,7.04444,,5.753568333,181.22608336666667,A,1
2018-07-15 02:15:00,33.6,6.0,7.04444,,5.743993333,181.2215417,A,1
2018-07-15 02:20:00,34.5,6.0,7.04444,,5.734418333,181.21700003333333,A,1
2018-07-15 02:25:00,34.5,6.0,7.04444,,5.724843333,181.21245836666668,A,1
2018-07-15 02:30:00,34.5,6.0,7.04444,,5.715268332999999,181.2079167,A,1
2018-07-15 05:25:00,31.7,6.0,7.04444,,4.955682976250001,185.93757345,A,1
2018-07-15 05:30:00,31.5,6.0,7.04444,,4.947953571500001,185.7496548,A,1
2018-07-17 00:15:00,39.0,6.0,7.04444,,5.898966667,186.86080205,A,1
2018-07-17 00:20:00,39.0,6.0,7.04444,,5.969580370666667,186.76892126666667,A,1
2018-07-17 16:55:00,40.5,6.0,7.04444,,6.103119166666667,170.83034375,A,1
2018-07-17 17:00:00,40.5,6.0,7.04444,2018-07-17 17:00:00,6.0989575,170.73475,A,1
2018-07-17 17:25:00,40.5,6.0,7.04444,,6.0388242825,171.68425233333332,A,1
2018-07-17 17:45:00,40.5,6.0,7.04444,,5.9907177085,172.44385419999998,A,1
2018-07-17 17:50:00,40.5,6.0,7.04444,,5.9786910650000005,172.63375466666665,A,1
2018-07-17 23:25:00,40.5,6.0,7.04444,,6.207911828750001,180.441736125,A,1
2018-07-17 23:30:00,40.5,6.0,7.04444,,6.243805694500001,181.39858335,A,1
2018-07-17 23:35:00,40.5,6.0,7.04444,,6.27969956025,182.35543057499999,A,1
2018-07-17 23:40:00,40.5,6.0,7.04444,,6.315593426,183.3122778,A,1
2018-07-18 01:05:00,37.5,6.0,7.04444,,5.451936145833334,192.68997916666666,A,1
2018-07-18 01:10:00,37.5,6.0,7.04444,,5.4435472916666665,193.84670833333334,A,1
2018-07-18 04:50:00,33.0,6.0,7.04444,,5.3518187500000005,255.84170833333334,A,1
2018-07-18 19:15:00,40.5,6.0,7.04444,,5.6065190625,320.12990625,A,1
2018-07-18 19:20:00,40.5,6.0,7.04444,,5.5792375,320.36041666666665,A,1
2018-07-18 19:25:00,40.5,6.0,7.04444,,5.5519559375,320.5909270833333,A,1
2018-07-18 19:30:00,40.5,6.0,7.04444,,5.524674375,320.8214375,A,1
2018-07-18 20:35:00,40.5,6.0,7.04444,,5.315413541666667,323.5646875,A,1
2018-07-18 20:40:00,40.5,6.0,7.04444,,5.308903333333333,323.759,A,1
2018-07-18 21:25:00,40.5,6.0,7.04444,,5.294448958333334,325.53625,A,1
2018-07-19 05:05:00,40.5,6.0,7.04444,,4.361852916666667,297.4288540083334,A,1
2018-07-19 05:10:00,40.5,6.0,7.04444,,4.354790833333333,296.95156051666675,A,1
2018-07-19 06:55:00,39.0,6.0,7.04444,,4.491921041666665,317.52044796666667,A,1
2018-07-19 07:00:00,39.0,6.0,7.04444,2018-07-19 07:00:00,4.5108074999999985,319.82425,A,1
2018-07-19 07:05:00,40.4,6.0,7.04444,,4.510058124999999,319.42382291666667,A,1
2018-07-19 07:10:00,40.5,6.0,7.04444,,4.509308749999999,319.0233958333333,A,1
2018-07-20 08:35:00,36.0,6.0,7.04444,,3.5214292708333335,237.20522916666667,A,1
2018-07-20 08:40:00,36.0,6.0,7.04444,,3.4976141666666667,235.96983333333336,A,1
2018-07-20 08:45:00,37.1,6.0,7.04444,,3.4737990625,234.7344375,A,1
2018-07-20 08:50:00,37.5,6.0,7.04444,,3.449983958333333,233.49904166666667,A,1
2018-07-21 03:35:00,39.0,6.0,7.04444,,6.0094825,173.41842708333334,A,1
2018-07-23 05:25:00,36.0,6.0,7.04444,,6.6475536225,172.94000808333334,A,1
2018-07-23 05:30:00,36.0,6.0,7.04444,,6.659556597,172.99978470000002,A,1
2018-07-23 05:35:00,36.0,6.0,7.04444,,6.6715595715,173.05956131666667,A,1
2018-07-23 05:40:00,36.0,6.0,7.04444,,6.683562546,173.11933793333336,A,1
2018-07-23 08:05:00,33.0,6.0,7.04444,,6.874099375,180.90740625,A,1
2018-07-23 12:05:00,35.2,6.0,7.04444,,6.276857453500001,180.58564815833333,A,1
2018-07-23 12:10:00,34.5,6.0,7.04444,,6.262252685000001,180.77540741666667,A,1
2018-07-23 17:05:00,31.3,6.0,7.04444,,6.344510532416666,196.86009838333334,A,1
2018-07-23 17:10:00,31.5,6.0,7.04444,,6.358798564833333,197.05532176666665,A,1
2018-07-23 17:15:00,32.6,6.0,7.04444,,6.3730865972499995,197.25054515,A,1
