farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,windDic_cat,season,Months,windspeed_cat,preds
A,42.0,40.9414,37.693357343605975,36.77608787568533,37.93001992519467,39.14854720695946,38.8662725304717,W,Winter,Dec,low,42.824467
A,42.0,41.2591,37.617933075932385,36.83017650386652,37.94554446019667,39.201695891668486,38.932110374969234,W,Winter,Dec,low,42.82187
A,42.0,41.0545,37.54250880825877,36.88393443321071,37.950674275502216,39.25829365548381,39.00265793272843,W,Winter,Dec,low,42.81926
A,42.0,41.0545,39.04276440431183,36.971777202378085,38.014240448431664,39.283924959745256,39.00908412642893,W,Winter,Dec,low,43.858215
A,41.5,41.3492,39.03071893976673,37.05805859260849,38.07407116627373,39.311962959464665,39.01652272693865,W,Winter,Dec,low,43.718258
A,42.0,41.3492,39.018673475221625,37.142778603901924,38.130166429028414,39.342407654642024,39.02497373425759,W,Winter,Dec,low,43.910526
A,42.0,41.6101,39.00662801067652,37.22593723625838,38.18252623669571,39.37525904527735,39.03443714838575,W,Winter,Dec,low,43.932095
A,42.0,41.682,38.99458254613142,37.30753448967787,38.231150589275614,39.41051713137063,39.04491296932313,W,Winter,Dec,low,43.949326
A,42.0,41.7444,38.98253708158631,37.38757036416039,38.27603948676814,39.44818191292187,39.056401197069725,W,Winter,Dec,low,43.95834
A,42.0,41.7444,38.970491617041205,37.46604485970594,38.31719292917328,39.48825338993106,39.06890183162554,W,Winter,Dec,low,43.968815
A,42.0,41.0545,38.95844615249611,37.54295797631452,38.35461091649104,39.53073156239821,39.082414872990576,W,Winter,Dec,low,43.978134
A,42.0,40.9414,38.946400687951005,37.61830971398612,38.38829344872141,39.57561643032332,39.09694032116483,W,Winter,Dec,low,43.986538
A,42.0,40.6948,38.9343552234059,37.692100072720756,38.4182405258644,39.62290799370639,39.11247817614831,W,Winter,Dec,low,43.99402
A,42.0,40.6948,38.92230975886079,37.76432905251843,38.44445214792001,39.67260625254742,39.129028437940995,W,Winter,Dec,low,44.000587
A,42.0,40.6948,38.910264294315695,37.83499665337912,38.46692831488823,39.7247112068464,39.146591106542914,W,Winter,Dec,low,44.006233
A,42.0,40.6948,38.82195283780841,37.90410287530285,38.48566902676907,39.77922285660334,39.16516618195404,W,Winter,Dec,low,43.95716
A,42.0,41.6497,38.85956168841488,37.97036659400917,38.509119451911566,39.83254792616493,39.18592970231612,W,Winter,Dec,low,44.00141
A,42.0,41.7113,38.89717053902134,38.0337878094981,38.53727959031574,39.88468641553116,39.208881667629136,W,Winter,Dec,low,44.05015
A,42.0,41.6497,38.93477938962781,38.09436652176964,38.570149441981584,39.935638324702026,39.23402207789308,W,Winter,Dec,low,44.10338
A,42.0,41.6497,38.97238824023428,38.152102730823785,38.607729006909096,39.985403653677544,39.26135093310797,W,Winter,Dec,low,44.1611
A,42.0,41.1606,39.00999709084075,38.206996436660525,38.65001828509828,40.0339824024577,39.29086823327379,W,Winter,Dec,low,44.2233
A,42.0,41.0545,39.0476059414472,38.25904763927988,38.697017276549126,40.08137457104251,39.32257397839056,W,Winter,Dec,low,44.28999
A,42.0,41.43,39.08521479205367,38.30825633868183,38.74872598126165,40.12758015943196,39.356468168458264,W,Winter,Dec,low,44.36116
A,42.0,41.43,39.12282364266014,38.35462253486639,38.805144399235836,40.17259916762605,39.3925508034769,W,Winter,Dec,low,44.43684
A,42.0,41.1606,39.16043249326661,38.39814622783355,38.8662725304717,40.21643159562479,39.43082188344648,W,Winter,Dec,low,44.516994
A,42.0,41.1606,39.198041343873065,38.43882741758332,38.932110374969234,40.25907744342817,39.471281408367,W,Winter,Dec,low,44.60163
A,42.0,40.2685,39.235650194479526,38.47666610411569,39.00265793272843,40.30053671103619,39.51392937823845,W,Winter,Dec,low,44.690765
A,42.0,39.9353,39.196993053123826,38.51166228743066,39.00908412642893,40.340809398448854,39.55876579306085,W,Winter,Dec,low,44.690845
A,42.0,39.095,39.20924535199999,38.545296946606555,39.01652272693865,40.37766923347794,39.60740319198994,W,Winter,Dec,low,44.72953
A,42.0,39.095,39.22149765087616,38.577570081643366,39.02497373425759,40.41111621612343,39.65984157502572,W,Winter,Dec,low,44.770927
A,42.0,39.5489,39.23374994975233,38.6084816925411,39.03443714838575,40.44115034638534,39.716080942168205,W,Winter,Dec,low,44.814213
A,42.0,39.5489,39.24600224862848,38.63803177929974,39.04491296932313,40.46777162426367,39.77612129341738,W,Winter,Dec,low,44.858284
A,42.0,41.0545,39.25825454750465,38.666220341919306,39.056401197069725,40.490980049758406,39.83996262877326,W,Winter,Dec,low,44.90483
A,42.0,41.0545,39.27050684638082,38.69304738039978,39.06890183162554,40.51077562286956,39.907604948235836,W,Winter,Dec,low,44.95391
A,42.0,41.6101,39.28275914525698,38.71851289474118,39.082414872990576,40.52715834359713,39.979048251805104,W,Winter,Dec,low,45.00549
A,42.0,41.682,39.29501144413314,38.742616884943494,39.09694032116483,40.540128211941116,40.054292539481075,W,Winter,Dec,low,45.059566
A,42.0,41.8693,39.30726374300931,38.76535935100673,39.11247817614831,40.54968522790151,40.133337811263736,W,Winter,Dec,low,45.11616
A,42.0,41.7921,39.31951604188548,38.78674029293088,39.129028437940995,40.555829391478326,40.216184067153094,W,Winter,Dec,low,45.174812
A,42.0,41.682,39.331768340761634,38.806759710715944,39.146591106542914,40.558560702671556,40.30283130714915,W,Winter,Dec,low,45.235455
A,42.0,41.682,39.26775464767563,38.825417604361924,39.16516618195404,40.557879161481196,40.3932795312519,W,Winter,Dec,low,45.24436
A,42.0,40.9414,39.35788617710462,38.847524577114214,39.18592970231612,40.554551003547786,40.479166150013,W,Winter,Dec,low,45.360477
A,42.0,40.9414,39.44801770653361,38.87308062897281,39.208881667629136,40.54857622887132,40.56049116343245,W,Winter,Dec,low,45.468452
A,42.0,40.8215,39.538149235962585,38.902085759937705,39.23402207789308,40.5399548374518,40.63725457151025,W,Winter,Dec,low,45.56256
A,42.0,40.8215,39.62828076539157,38.934539970008906,39.26135093310797,40.528686829289235,40.7094563742464,W,Winter,Dec,low,45.654846
A,41.0,41.6497,39.71841229482056,38.97044325918641,39.29086823327379,40.51477220438361,40.7770965716409,W,Winter,Dec,low,45.078186
A,40.5,41.682,39.80854382424955,39.00979562747022,39.32257397839056,40.498210962734944,40.840175163693736,W,Winter,Dec,low,44.654083
A,42.0,41.7921,39.898675353678534,39.05259707486033,39.356468168458264,40.47900310434322,40.89869215040493,W,Winter,Dec,low,45.919598
A,42.0,42.0,39.988806883107515,39.098847601356745,39.3925508034769,40.45714862920844,40.952647531774474,W,Winter,Dec,low,45.984108
A,42.0,41.7921,40.0789384125365,39.14854720695946,39.43082188344648,40.43264753733062,41.002041307802365,W,Winter,Dec,low,46.047607
A,42.0,41.7444,40.16906994196549,39.201695891668486,39.471281408367,40.40549982870973,41.04687347848861,W,Winter,Dec,low,46.11008
A,42.0,41.7113,40.259201471394476,39.25829365548381,39.51392937823845,40.37570550334579,41.08714404383319,W,Winter,Dec,low,46.16865
A,42.0,41.682,40.27306700886129,39.283924959745256,39.55876579306085,40.343264561238804,41.12285300383613,NW,Winter,Dec,low,45.69298
A,42.0,41.3492,40.376542926298164,39.311962959464665,39.60740319198994,40.30954360145874,41.1479352749652,NW,Winter,Dec,low,45.768486
A,42.0,41.0545,40.48001884373504,39.342407654642024,39.65984157502572,40.27454262400562,41.1623908572204,NW,Winter,Dec,low,45.84888
A,41.0,41.7113,40.583494761171934,39.37525904527735,39.716080942168205,40.23826162887942,41.16621975060174,NW,Winter,Dec,low,44.60691
A,42.0,42.0,40.6869706786088,39.41051713137063,39.77612129341738,40.20070061608016,41.15942195510922,NW,Winter,Dec,low,46.032375
A,42.0,41.7921,40.790446596045676,39.44818191292187,39.83996262877326,40.161859585607836,41.14199747074282,NW,Winter,Dec,low,46.12145
A,42.0,41.682,40.89392251348255,39.48825338993106,39.907604948235836,40.12173853746244,41.113946297502565,NW,Winter,Dec,low,46.195274
A,42.0,41.6497,40.99739843091944,39.53073156239821,39.979048251805104,40.08033747164398,41.07526843538844,NW,Winter,Dec,low,46.277996
A,42.0,42.0,41.10087434835632,39.57561643032332,40.054292539481075,40.037656388152456,41.02596388440044,NW,Winter,Dec,low,46.36576
A,42.0,41.43,41.20435026579319,39.62290799370639,40.133337811263736,39.99369528698786,40.96603264453858,NW,Winter,Dec,low,46.456017
A,42.0,41.43,41.30782618323008,39.67260625254742,40.216184067153094,39.94845416815019,40.89547471580285,NW,Winter,Dec,low,46.549187
A,42.0,41.8693,41.41130210066695,39.7247112068464,40.30283130714915,39.901933031639466,40.81429009819325,NW,Winter,Dec,low,46.65368
A,42.0,41.8693,41.43851202614165,39.77922285660334,40.3932795312519,39.854131877455664,40.72247879170978,NW,Winter,Dec,low,46.73112
A,42.0,41.2591,41.41916502737102,39.83254792616493,40.479166150013,39.807021285725746,40.62993585708187,NW,Winter,Dec,low,46.78474
A,42.0,41.1606,41.39981802860038,39.88468641553116,40.56049116343245,39.76060125644972,40.53666129430949,NW,Winter,Dec,low,46.8421
A,42.0,41.6101,41.38047102982975,39.935638324702026,40.63725457151025,39.714871789627566,40.44265510339266,NW,Winter,Dec,low,46.90345
A,42.0,41.6497,41.3611240310591,39.985403653677544,40.7094563742464,39.669832885259304,40.34791728433138,NW,Winter,Dec,low,46.994076
A,42.0,41.6101,41.34177703228847,40.0339824024577,40.7770965716409,39.62548454334492,40.25244783712564,NW,Winter,Dec,low,47.03604
A,42.0,41.7444,41.322430033517826,40.08137457104251,40.840175163693736,39.581826763884415,40.15624676177545,NW,Winter,Dec,low,47.054413
A,42.0,41.3492,41.30308303474719,40.12758015943196,40.89869215040493,39.538859546877795,40.059314058280805,NW,Winter,Dec,low,47.069584
A,42.0,41.3492,41.28373603597654,40.17259916762605,40.952647531774474,39.49658289232506,39.9616497266417,NW,Winter,Dec,low,47.080566
A,42.0,42.0,41.264389037205895,40.21643159562479,41.002041307802365,39.454996800226205,39.86325376685815,NW,Winter,Dec,low,47.07903
A,42.0,42.0,41.24504203843526,40.25907744342817,41.04687347848861,39.414101270581234,39.76412617893014,NW,Winter,Dec,low,47.074497
A,42.0,41.682,41.225695039664615,40.30053671103619,41.08714404383319,39.373896303390154,39.664266962857674,NW,Winter,Dec,low,47.06085
A,42.0,41.6101,41.130082048931804,40.340809398448854,41.12285300383613,39.33438189865295,39.56367611864076,NW,Winter,Dec,low,47.002712
A,42.0,41.5607,40.97851743339587,40.37766923347794,41.1479352749652,39.297106081984374,39.471151927951574,NW,Winter,Dec,low,46.912434
A,42.0,41.5007,40.82695281785997,40.41111621612343,41.1623908572204,39.26206885338441,39.38669439079012,NW,Winter,Dec,low,46.82537
A,41.5,41.5607,40.67538820232404,40.44115034638534,41.16621975060174,39.22927021285309,39.3103035071564,NW,Winter,Dec,low,46.43631
A,42.0,41.5607,40.523823586788104,40.46777162426367,41.15942195510922,39.198710160390384,39.24197927705041,NW,Winter,Dec,low,46.647232
A,42.0,41.5007,40.37225897125217,40.490980049758406,41.14199747074282,39.1703886959963,39.181721700472146,NW,Winter,Dec,low,46.612682
A,42.0,41.5007,40.22069435571624,40.51077562286956,41.113946297502565,39.14430581967084,39.12953077742163,NW,Winter,Dec,low,46.571762
A,42.0,41.6101,40.06912974018032,40.52715834359713,41.07526843538844,39.12046153141401,39.08540650789883,NW,Winter,Dec,low,46.52017
A,42.0,41.6101,39.91756512464438,40.540128211941116,41.02596388440044,39.0988558312258,39.04934889190377,NW,Winter,Dec,low,46.4785
A,41.5,42.0,39.766000509108466,40.54968522790151,40.96603264453858,39.079488719106216,39.02135792943644,NW,Winter,Dec,low,45.87343
A,42.0,42.0,39.614435893572534,40.555829391478326,40.89547471580285,39.062360195055255,39.00143362049685,NW,Winter,Dec,low,46.35543
A,42.0,41.6101,39.462871278036616,40.558560702671556,40.81429009819325,39.04747025907292,38.98957596508499,NW,Winter,Dec,low,46.26625
A,42.0,41.43,39.2350406705385,40.557879161481196,40.72247879170978,39.0348189111592,38.98578496320085,NW,Winter,Dec,low,46.14849
A,41.0,41.0545,39.19813459630095,40.554551003547786,40.62993585708187,39.021923060122376,38.98410671436894,NW,Winter,Dec,low,44.740463
A,42.0,41.0545,39.16122852206341,40.54857622887132,40.53666129430949,39.00878270596243,38.98454121858925,NW,Winter,Dec,low,46.02539
A,42.0,40.8215,39.12432244782587,40.5399548374518,40.44265510339266,38.995397848679374,38.987088475861775,NW,Winter,Dec,low,45.9639
A,42.0,41.0545,39.087416373588326,40.528686829289235,40.34791728433138,38.9817684882732,38.99174848618652,NW,Winter,Dec,low,45.900803
A,42.0,40.1077,39.050510299350776,40.51477220438361,40.25244783712564,38.967894624743906,38.99852124956349,NW,Winter,Dec,low,45.837017
A,42.0,39.9353,39.01360422511323,40.498210962734944,40.15624676177545,38.9537762580915,39.00740676599268,NW,Winter,Dec,low,45.768803
A,42.0,39.095,38.976698150875684,40.47900310434322,40.059314058280805,38.93941338831598,39.01840503547409,NW,Winter,Dec,low,45.698334
A,42.0,38.8381,38.939792076638135,40.45714862920844,39.9616497266417,38.92480601541734,39.03151605800772,NW,Winter,Dec,low,45.62583
A,42.0,39.3313,38.902886002400585,40.43264753733062,39.86325376685815,38.90995413939559,39.04673983359357,NW,Winter,Dec,low,45.551258
A,42.0,39.3313,38.86597992816303,40.40549982870973,39.76412617893014,38.89485776025072,39.06407636223164,NW,Winter,Dec,low,45.474632
A,42.0,37.5728,38.82907385392549,40.37570550334579,39.664266962857674,38.879516877982745,39.08352564392193,NW,Winter,Dec,low,45.395958
A,42.0,37.5728,38.715901787725784,40.343264561238804,39.56367611864076,38.86393149259164,39.10508767866444,NW,Winter,Dec,low,45.3017
A,42.0,38.256,38.757936856855416,40.30954360145874,39.471151927951574,38.84649277449258,39.12306023601647,NW,Winter,Dec,low,45.24714
A,42.0,38.8381,38.79997192598506,40.27454262400562,39.38669439079012,38.82720072368555,39.13744331597801,NW,Winter,Dec,low,45.19605
A,42.0,39.7497,38.842006995114694,40.23826162887942,39.3103035071564,38.80605534017055,39.148236918549074,NW,Winter,Dec,low,45.148403
A,42.0,39.9353,38.88404206424435,40.20070061608016,39.24197927705041,38.783056623947594,39.155441043729645,NW,Winter,Dec,low,45.104233
A,42.0,38.8381,38.92607713337399,40.161859585607836,39.181721700472146,38.75820457501666,39.15905569151975,NW,Winter,Dec,low,45.06353
A,42.0,38.8381,38.968112202503626,40.12173853746244,39.12953077742163,38.731499193377765,39.15908086191935,NW,Winter,Dec,low,45.026268
A,42.0,39.3313,39.01014727163327,40.08033747164398,39.08540650789883,38.70294047903091,39.155516554928475,NW,Winter,Dec,low,44.992485
A,42.0,39.3313,39.05218234076291,40.037656388152456,39.04934889190377,38.672528431976076,39.148362770547116,NW,Winter,Dec,low,44.962154
A,42.0,39.5489,39.094217409892565,39.99369528698786,39.02135792943644,38.64026305221328,39.137619508775266,NW,Winter,Dec,low,44.93529
A,42.0,39.5489,39.1362524790222,39.94845416815019,39.00143362049685,38.60614433974252,39.12328676961294,NW,Winter,Dec,low,44.911945
A,42.0,40.8215,39.17828754815185,39.901933031639466,38.98957596508499,38.57017229456379,39.105364553060134,NW,Winter,Dec,low,44.8863
A,42.0,40.8215,39.144056625319315,39.854131877455664,38.98578496320085,38.53234691667709,39.08385285911684,NW,Winter,Dec,low,44.85021
A,40.5,41.1606,39.15785662433505,39.807021285725746,38.98410671436894,38.49407821831124,39.0597394058751,NW,Winter,Dec,low,42.61328
A,40.5,41.2591,39.17165662335079,39.76060125644972,38.98454121858925,38.455366199466205,39.0330241933349,NW,Winter,Dec,low,42.61697
A,42.0,41.1606,39.18545662236654,39.714871789627566,38.987088475861775,38.416210860142,39.00370722149625,NW,Winter,Dec,low,44.775143
A,42.0,41.1606,39.199256621382276,39.669832885259304,38.99174848618652,38.37661220033863,38.97178849035915,NW,Winter,Dec,low,44.748688
A,42.0,41.5607,39.21305662039802,39.62548454334492,38.99852124956349,38.33657022005609,38.93726799992361,NW,Winter,Dec,low,44.723244
A,42.0,41.5607,39.22685661941376,39.581826763884415,39.00740676599268,38.29608491929438,38.900145750189616,NW,Winter,Dec,low,44.69918
A,42.0,41.5007,39.240656618429504,39.538859546877795,39.01840503547409,38.2551562980535,38.86042174115716,NW,Winter,Dec,low,44.676487
A,42.0,41.5607,39.25445661744524,39.49658289232506,39.03151605800772,38.213784356333456,38.818095972826264,NW,Winter,Dec,low,44.655148
A,42.0,41.1606,39.268256616460995,39.454996800226205,39.04673983359357,38.171969094134234,38.77316844519691,NW,Winter,Dec,low,44.635174
A,42.0,41.0545,39.28205661547673,39.414101270581234,39.06407636223164,38.12971051145585,38.725639158269104,NW,Winter,Dec,low,44.616802
A,42.0,40.9414,39.295856614492465,39.373896303390154,39.08352564392193,38.08700860829829,38.675508112042856,NW,Winter,Dec,low,44.600067
A,42.0,40.9414,39.23339062154604,39.33438189865295,39.10508767866444,38.04386338466156,38.62277530651815,NW,Winter,Dec,low,44.571007
A,42.0,41.43,39.18927823330407,39.297106081984374,39.12306023601647,38.002684949397754,38.569925312967996,NW,Winter,Dec,low,44.545536
A,42.0,41.43,39.14516584506212,39.26206885338441,39.13744331597801,37.96347330250687,38.51695813139239,NW,Winter,Dec,low,44.52033
A,42.0,41.6101,39.101053456820146,39.22927021285309,39.148236918549074,37.926228443988904,38.46387376179134,NW,Winter,Dec,low,44.495365
A,41.9,41.6101,39.05694106857816,39.198710160390384,39.155441043729645,37.89095037384386,38.41067220416484,NW,Winter,Dec,low,44.346718
A,41.4,41.6101,39.01282868033621,39.1703886959963,39.15905569151975,37.85763909207173,38.35735345851288,NW,Winter,Dec,low,43.785625
A,42.0,41.6101,38.96871629209425,39.14430581967084,39.15908086191935,37.826294598672526,38.30391752483549,NW,Winter,Dec,low,44.42051
A,41.7,40.6948,38.92460390385228,39.12046153141401,39.155516554928475,37.796916893646234,38.25036440313264,NW,Winter,Dec,low,44.03249
A,42.0,40.6948,38.880491515610316,39.0988558312258,39.148362770547116,37.76950597699287,38.19669409340434,NW,Winter,Dec,low,44.37215
A,42.0,39.5489,38.836379127368346,39.079488719106216,39.137619508775266,37.74406184871243,38.142906595650594,NW,Winter,Dec,low,44.349133
A,42.0,39.095,38.79226673912637,39.062360195055255,39.12328676961294,37.7205845088049,38.0890019098714,NW,Winter,Dec,low,44.32792
A,42.0,39.5489,38.74815435088441,39.04747025907292,39.105364553060134,37.69907395727029,38.034980036066756,NW,Winter,Dec,low,44.306854
A,42.0,39.3313,38.627775970680275,39.0348189111592,39.08385285911684,37.679530194108615,37.98084097423666,NW,Winter,Dec,low,44.273235
A,42.0,40.2685,38.57913374653319,39.021923060122376,39.0597394058751,37.659554232677536,37.92841703074668,NW,Winter,Dec,low,44.249897
A,42.0,40.2685,38.53049152238611,39.00878270596243,39.0330241933349,37.63914607297707,37.87770820559681,NW,Winter,Dec,low,44.226032
A,42.0,40.4191,38.481849298239034,38.995397848679374,39.00370722149625,37.61830571500722,37.82871449878705,NW,Winter,Dec,low,44.20213
A,42.0,40.6948,38.43320707409195,38.9817684882732,38.97178849035915,37.597033158767964,37.781435910317406,NW,Winter,Dec,low,44.180237
A,42.0,40.4191,38.384564849944866,38.967894624743906,38.93726799992361,37.57532840425933,37.735872440187876,NW,Winter,Dec,low,44.156708
A,42.0,40.4191,38.3359226257978,38.9537762580915,38.900145750189616,37.553191451481304,37.692024088398455,NW,Winter,Dec,low,44.131527
A,42.0,40.5609,38.28728040165072,38.93941338831598,38.86042174115716,37.53062230043388,37.64989085494914,NW,Winter,Dec,low,44.1047
A,42.0,40.5609,38.238638177503624,38.92480601541734,38.818095972826264,37.50762095111707,37.60947273983995,NW,Winter,Dec,low,44.07622
A,42.0,40.6948,38.18999595335655,38.90995413939559,38.77316844519691,37.484187403530875,37.57076974307087,NW,Winter,Dec,low,44.043827
A,42.0,40.6948,38.14135372920946,38.89485776025072,38.725639158269104,37.46032165767529,37.5337818646419,NW,Winter,Dec,low,44.005745
A,42.0,39.095,38.0927115050624,38.879516877982745,38.675508112042856,37.436023713550306,37.498509104553044,NW,Winter,Dec,low,43.96803
A,42.0,39.095,37.96780328895314,38.86393149259164,38.62277530651815,37.41129357115593,37.464951462804294,NW,Winter,Dec,low,43.921017
A,42.0,38.8381,37.9208783881004,38.84649277449258,38.569925312967996,37.38307367209657,37.435444585826836,NW,Winter,Dec,low,43.882187
A,42.0,38.8381,37.873953487247654,38.82720072368555,38.51695813139239,37.35136401637222,37.409988473620665,NW,Winter,Dec,low,43.839813
A,42.0,37.5728,37.8270285863949,38.80605534017055,38.46387376179134,37.31616460398289,37.388583126185786,NW,Winter,Dec,low,43.791775
A,42.0,37.1902,37.780103685542144,38.783056623947594,38.41067220416484,37.27747543492857,37.3712285435222,NW,Winter,Dec,low,43.740437
A,42.0,38.8381,37.73317878468941,38.75820457501666,38.35735345851288,37.235296509209256,37.3579247256299,NW,Winter,Dec,low,43.685806
A,42.0,38.8381,37.68625388383666,38.731499193377765,38.30391752483549,37.18962782682496,37.348671672508885,NW,Winter,Dec,low,43.627884
A,42.0,38.559,37.63932898298392,38.70294047903091,38.25036440313264,37.140469387775674,37.343469384159164,NW,Winter,Dec,low,43.566673
A,42.0,38.559,37.59240408213117,38.672528431976076,38.19669409340434,37.08782119206139,37.34231786058073,NW,Winter,Dec,low,43.502686
A,42.0,38.8381,37.54547918127842,38.64026305221328,38.142906595650594,37.03168323968213,37.345217101773585,NW,Winter,Dec,low,43.435246
A,42.0,38.8381,37.49855428042568,38.60614433974252,38.0890019098714,36.97205553063788,37.352167107737735,NW,Winter,Dec,low,43.35963
A,42.0,37.5728,37.45162937957292,38.57017229456379,38.034980036066756,36.90893806492864,37.36316787847317,NW,Winter,Dec,low,43.27708
A,42.0,37.5728,37.32843848675801,38.53234691667709,37.98084097423666,36.84233084255441,37.37821941397989,NW,Winter,Dec,low,43.177372
A,42.0,38.256,37.32095910277363,38.49407821831124,37.92841703074668,36.772463337127185,37.390691434607724,NW,Winter,Dec,low,43.098034
A,42.0,38.256,37.31347971878924,38.455366199466205,37.87770820559681,36.69933554864696,37.40058394035666,NW,Winter,Dec,low,43.018063
A,42.0,39.7497,37.30600033480486,38.416210860142,37.82871449878705,36.62294747711373,37.4078969312267,NW,Winter,Dec,low,42.93325
A,42.0,39.9353,37.29852095082047,38.37661220033863,37.781435910317406,36.54329912252752,37.412630407217854,NW,Winter,Dec,low,42.850792
A,42.0,39.7497,37.29104156683609,38.33657022005609,37.735872440187876,36.4603904848883,37.41478436833011,NW,Winter,Dec,low,42.773056
A,42.0,39.9353,37.2835621828517,38.29608491929438,37.692024088398455,36.374221564196084,37.41435881456348,NW,Winter,Dec,low,42.695866
A,42.0,40.1077,37.27608279886732,38.2551562980535,37.64989085494914,36.28479236045087,37.41135374591795,NW,Winter,Dec,low,42.619522
A,42.0,40.1077,37.26860341488293,38.213784356333456,37.60947273983995,36.19210287365266,37.405769162393526,NW,Winter,Dec,low,42.545433
A,42.0,39.3313,37.26112403089854,38.171969094134234,37.57076974307087,36.09615310380145,37.397605063990206,NW,Winter,Dec,low,42.448746
A,42.0,39.095,37.253644646914154,38.12971051145585,37.5337818646419,35.99694305089724,37.386861450708004,NW,Winter,Dec,low,42.343086
A,42.0,39.9353,37.246165262929786,38.08700860829829,37.498509104553044,35.894472714940036,37.3735383225469,NW,Winter,Dec,low,42.23747
A,42.0,40.2685,37.162419886983216,38.04386338466156,37.464951462804294,35.78874209592984,37.357635679506906,NW,Winter,Dec,low,42.14527
A,42.0,38.8381,37.21271334064141,38.002684949397754,37.435444585826836,35.67850885127374,37.330702758365646,NW,Winter,Dec,low,42.035427
A,42.0,38.8381,37.26300679429961,37.96347330250687,37.409988473620665,35.563772980971756,37.29273955912312,NW,Winter,Dec,low,41.93141
A,42.0,39.3313,37.313300247957805,37.926228443988904,37.388583126185786,35.444534485023865,37.24374608177933,NW,Winter,Dec,low,41.830204
A,42.0,39.3313,37.363593701616004,37.89095037384386,37.3712285435222,35.320793363430084,37.18372232633427,NW,Winter,Dec,low,41.727825
A,42.0,39.5489,37.41388715527419,37.85763909207173,37.3579247256299,35.19254961619041,37.11266829278795,NW,Winter,Dec,low,41.62842
A,42.0,39.5489,37.46418060893239,37.826294598672526,37.348671672508885,35.05980324330484,37.03058398114036,NW,Winter,Dec,low,41.540043
A,40.5,37.9277,37.51447406259057,37.796916893646234,37.343469384159164,34.92255424477337,36.93746939139151,NW,Winter,Dec,low,40.234344
A,40.5,37.1902,37.56476751624877,37.76950597699287,37.34231786058073,34.78080262059601,36.833324523541386,NW,Winter,Dec,low,40.19304
A,40.5,33.7013,37.61506096990697,37.74406184871243,37.345217101773585,34.634548370772755,36.71814937759,NW,Winter,Dec,low,40.162228
A,40.5,33.7013,37.66535442356516,37.7205845088049,37.352167107737735,34.48379149530361,36.59194395353735,NW,Winter,Dec,low,40.142323
A,41.7,34.8429,37.71564787722336,37.69907395727029,37.36316787847317,34.328531994188566,36.45470825138344,NW,Winter,Dec,low,40.82796
A,42.0,34.8429,37.68967533891937,37.679530194108615,37.37821941397989,34.16876986742762,36.306442271128255,NW,Winter,Dec,low,41.007187
A,42.0,36.3391,37.62028759784157,37.659554232677536,37.390691434607724,34.00760080578225,36.15423523964598,NW,Winter,Dec,low,40.90176
A,42.0,36.7792,37.550899856763735,37.63914607297707,37.40058394035666,33.84502480925244,35.998087156936585,NW,Winter,Dec,low,40.807674
A,42.0,39.095,37.4815121156859,37.61830571500722,37.4078969312267,33.681041877838204,35.837998023000104,NW,Winter,Dec,low,40.71821
A,42.0,39.5489,37.41212437460809,37.597033158767964,37.412630407217854,33.51565201153952,35.67396783783651,NW,Winter,Dec,low,40.621624
A,42.0,38.559,37.342736633530265,37.57532840425933,37.41478436833011,33.34885521035642,35.505996601445815,NW,Winter,Dec,low,40.524128
A,42.0,38.559,37.273348892452454,37.553191451481304,37.41435881456348,33.18065147428887,35.33408431382802,NW,Winter,Dec,low,40.46319
A,42.0,39.095,37.203961151374635,37.53062230043388,37.41135374591795,33.0110408033369,35.15823097498312,NW,Winter,Dec,low,40.398167
A,42.0,39.3313,37.1345734102968,37.50762095111707,37.405769162393526,32.84002319750049,34.97843658491112,NW,Winter,Dec,low,40.373936
A,42.0,37.9277,37.065185669218984,37.484187403530875,37.397605063990206,32.667598656779646,34.79470114361202,NW,Winter,Dec,low,40.35535
A,42.0,37.9277,36.995797928141165,37.46032165767529,37.386861450708004,32.49376718117437,34.607024651085815,NW,Winter,Dec,low,40.332016
A,42.0,40.1077,36.92641018706335,37.436023713550306,37.3735383225469,32.31852877068466,34.415407107332506,NW,Winter,Dec,low,40.292187
A,42.0,40.1077,36.780756454023354,37.41129357115593,37.357635679506906,32.14188342531051,34.219848512352094,NW,Winter,Dec,low,40.311234
A,42.0,39.5489,36.56632323325118,37.38307367209657,37.330702758365646,31.96945793258243,34.02631494418116,NW,Winter,Dec,low,40.358185
A,42.0,39.5489,36.35189001247899,37.35136401637222,37.29273955912312,31.801252292500404,33.8348064028197,NW,Winter,Dec,low,40.375893
A,42.0,38.8381,36.13745679170681,37.31616460398289,37.24374608177933,31.637266505064442,33.64532288826772,NW,Winter,Dec,low,40.36309
A,42.0,37.1902,35.92302357093464,37.27747543492857,37.18372232633427,31.47750057027454,33.45786440052522,NW,Winter,Dec,low,40.301537
A,42.0,38.8381,35.70859035016245,37.235296509209256,37.11266829278795,31.3219544881307,33.272430939592184,NW,Winter,Dec,low,40.219536
A,42.0,38.8381,35.494157129390295,37.18962782682496,37.03058398114036,31.17062825863292,33.08902250546863,NW,Winter,Dec,low,40.139122
A,42.0,40.1077,35.2797239086181,37.140469387775674,36.93746939139151,31.023521881781207,32.907639098154554,NW,Winter,Dec,low,40.03329
