farm,availableMW,y,windspeed,speed_rolling_lag1,speed_rolling_lag2,speed_rolling_n1,speed_rolling_n2,windDic_cat,season,Months,windspeed_cat,preds
A,36.0,4.88318,21.206286184970633,22.357956689151113,22.739166421842242,18.60077454469337,19.21380792806817,SW,Winter,Dec,low,8.671483
A,36.0,4.2203300000000015,20.946252110230763,22.31225678054886,22.68087814591696,18.542856719790436,19.103552374718845,SW,Winter,Dec,low,8.691293
A,36.0,4.2203300000000015,20.68621803549088,22.26427623363617,22.60553361062904,18.492291359092533,19.002933468281178,SW,Winter,Dec,low,8.701668
A,36.0,3.591,20.426183960751004,22.214015048413046,22.513132815978476,18.449078462599665,18.911951208755166,SW,Winter,Dec,low,8.691275
A,36.0,3.591,20.089883894048956,22.159884350046937,22.40049801230018,18.414806905144374,18.83060559614081,SW,Winter,Dec,low,8.670549
A,36.0,3.591,19.968658216340728,22.106364854975222,22.276590632468896,18.384995970289292,18.753532269802047,SW,Winter,Dec,low,8.644565
A,36.0,3.591,19.847432538632507,22.053456563197894,22.14458842614971,18.359645658034417,18.68073122973887,SW,Winter,Dec,low,8.61719
A,36.0,3.591,19.726206860924282,22.001159474714953,22.006329110743522,18.338755968379747,18.60752977417778,SW,Winter,Dec,low,8.585265
A,36.0,3.591,19.604981183216058,21.951062464358944,21.861812686250328,18.322326901325287,18.53860060489228,SW,Winter,Dec,low,8.550902
A,34.5,3.00493,19.483755505507833,21.899539596143825,21.711039152670125,18.310358456871032,18.473943721882375,SW,Winter,Dec,low,6.7993803
A,34.5,3.00493,19.36252982779961,21.84659087006959,21.554008510002916,18.301261760184442,18.410381375482963,SW,Winter,Dec,low,6.7693863
A,34.5,2.2335,19.241304150091388,21.79221628613624,21.390720758248705,18.290082021859277,18.35231029472186,SW,Winter,Dec,low,6.7443457
A,34.5,2.2335,19.12007847238316,21.73641584434378,21.221175897407488,18.27681924189554,18.29973047959906,SW,Winter,Dec,low,6.7174506
A,34.5,2.47441,18.998852794674935,21.67918954469221,21.045373927479268,18.26147342029324,18.252641930114567,SW,Winter,Dec,low,6.6894827
A,34.5,2.47441,18.87762711696671,21.62053738718153,20.86331484846404,18.244044557052362,18.211044646268377,SW,Winter,Dec,low,6.6623883
A,34.5,1.80325,18.75640143925849,21.56045937181173,20.674998660361805,18.224532652172915,18.17493862806049,SW,Winter,Dec,low,6.6335473
A,34.5,1.80325,18.558909769588094,21.49736662375027,20.477247613507476,18.20452658048744,18.147501625156007,SW,Winter,Dec,low,6.6055
A,35.7,1.43291,18.53015522072797,21.4347744996807,20.277092421268144,18.18051098531239,18.12170292418782,SW,Winter,Dec,low,7.9862294
A,36.0,1.43291,18.50140067186784,21.37268299960302,20.077710833308902,18.152485866647773,18.09754252515593,SW,Winter,Dec,low,8.345945
A,36.0,1.43291,18.472646123007717,21.311092123517227,19.909635398489637,18.12045122449358,18.075020428060345,SW,Winter,Dec,low,8.325477
A,36.0,1.43291,18.44389157414759,21.251590746255868,19.75119661058203,18.08440705884981,18.05413663290106,SW,Winter,Dec,low,8.307167
A,34.5,1.43291,18.415137025287468,21.18837956276902,19.602394469586084,18.04435336971647,18.034891139678074,SW,Winter,Dec,low,6.4484982
A,34.5,1.43291,18.38638247642734,21.12145857305667,19.46322897550179,17.998701282261013,18.0141061987263,SW,Winter,Dec,low,6.42664
A,34.5,2.47441,18.357627927567215,21.050827777118833,19.333700128329152,17.95404741101243,17.998389539272935,SW,Winter,Dec,low,6.406425
A,34.5,2.47441,18.32887337870709,20.976487174955505,19.21380792806817,17.910391755970718,17.98774116131798,SW,Winter,Dec,low,6.386559
A,36.0,2.2335,18.30011882984697,20.8922152603182,19.103552374718845,17.867734317135884,17.982161064861437,SW,Winter,Dec,low,8.252636
A,36.0,2.2335,18.27136428098684,20.804233539455407,19.002933468281178,17.826075094507924,17.981649249903302,SW,Winter,Dec,low,8.2483015
A,30.4,1.2598200000000002,18.242609732126716,20.71254201236712,18.911951208755166,17.78541408808684,17.986205716443575,SW,Winter,Dec,low,2.9284542
A,30.0,1.2598200000000002,18.137589191304418,20.615551804220793,18.83060559614081,17.747340172705176,17.999008214147352,S,Winter,Dec,low,3.1687748
A,27.3,1.2598200000000002,18.118898384210382,20.515061451135768,18.753532269802047,17.71005481224359,18.016459670775948,S,Winter,Dec,low,2.2634223
A,27.0,1.2598200000000002,18.100207577116347,20.41265982794459,18.68073122973887,17.67355800670209,18.038560086329372,S,Winter,Dec,low,2.1523736
A,13.4,1.08366,17.969371927458084,20.306929442460948,18.60752977417778,17.640186106967423,18.069982162581123,S,Winter,Dec,low,-0.10308585
A,16.5,1.43291,17.950681120364045,20.2002066455716,18.53860060489228,17.60760276215284,18.106053197757703,S,Winter,Dec,low,-0.04411874
A,25.8,1.43291,17.931990313270006,20.092491437276546,18.473943721882375,17.575807972258335,18.1467731918591,S,Winter,Dec,low,1.7457854
A,27.0,1.43291,17.8370335142138,19.982194942743238,18.410381375482963,17.544801737283912,18.192142144885324,S,Winter,Dec,low,2.0319517
A,30.0,2.47441,17.847598211824888,19.871515526485577,18.35231029472186,17.509687578765732,18.2278537489961,S,Winter,Dec,low,2.9638817
A,30.0,2.47441,17.858162909435986,19.760453188503572,18.29973047959906,17.470465496703792,18.253908004191427,S,Winter,Dec,low,2.9359295
A,30.0,2.00986,17.868727607047074,19.64900792879721,18.252641930114567,17.427135491098095,18.27030491047131,S,Winter,Dec,low,2.9090707
A,30.0,2.00986,17.879292304658172,19.5371797473665,18.211044646268377,17.379697561948642,18.277044467835747,S,Winter,Dec,low,2.881601
A,28.6,1.80325,17.88985700226927,19.424968644211443,18.17493862806049,17.328151709255433,18.274126676284734,S,Winter,Dec,low,2.337496
A,28.5,1.80325,17.900421699880358,19.312374619332033,18.147501625156007,17.272497933018467,18.261551535818274,S,Winter,Dec,low,2.292268
A,31.1,3.591,17.910986397491452,19.199397672728274,18.12170292418782,17.212736233237745,18.239319046436368,S,Winter,Dec,low,3.249275
A,31.5,3.591,17.921551095102544,19.08762667923271,18.09754252515593,17.148866609913263,18.207429208139015,S,Winter,Dec,low,3.4481914
A,30.0,2.2335,17.932115792713642,18.992327913275286,18.075020428060345,17.080889063045024,18.165882020926215,S,Winter,Dec,low,2.7723606
A,30.0,2.2335,17.942680490324737,18.90266662174184,18.05413663290106,17.00880359263303,18.11467748479797,S,Winter,Dec,low,2.7585018
A,30.0,2.2335,17.953245187935835,18.818642804632372,18.034891139678074,16.932610198677278,18.053815599754273,S,Winter,Dec,low,2.7460015
A,30.0,2.2335,17.88754389358475,18.73866758711434,18.0141061987263,16.852308881177766,17.983296365795134,S,Winter,Dec,low,2.7368057
A,31.5,2.2335,17.98042810068647,18.666044833801337,17.998389539272935,16.765988214644157,17.909705282751332,S,Winter,Dec,low,3.4025447
A,31.5,1.80325,18.07331230778818,18.60077454469337,17.98774116131798,16.673648199076442,17.833042350622872,S,Winter,Dec,low,3.405504
A,33.0,1.80325,18.166196514889897,18.542856719790436,17.982161064861437,16.57528883447463,17.753307569409746,S,Winter,Dec,low,4.4165273
A,33.0,1.80325,18.259080721991612,18.492291359092533,17.981649249903302,16.47091012083872,17.670500939111964,S,Winter,Dec,low,4.4300847
A,29.7,1.61208,18.351964929093324,18.449078462599665,17.986205716443575,16.360512058168705,17.58462245972952,S,Winter,Dec,low,2.5817087
A,30.0,1.61208,18.444849136195035,18.414806905144374,17.999008214147352,16.24409464646459,17.495672131262413,S,Winter,Dec,low,2.7036886
A,29.3,1.2598200000000002,18.537733343296757,18.384995970289292,18.016459670775948,16.121657885726375,17.403649953710644,S,Winter,Dec,low,2.4298933
A,30.0,1.2598200000000002,18.630617550398476,18.359645658034417,18.038560086329372,15.993201775954056,17.308555927074217,S,Winter,Dec,low,2.7086413
A,29.7,3.591,18.72350175750018,18.338755968379747,18.069982162581123,15.858726317147637,17.21039005135313,S,Winter,Dec,low,2.5932336
A,31.5,3.591,18.816385964601896,18.322326901325287,18.106053197757703,15.718231509307119,17.10915232654738,S,Winter,Dec,low,3.5285473
A,34.9,5.2253300000000005,18.909270171703614,18.310358456871032,18.1467731918591,15.571717352432499,17.004842752656973,S,Winter,Dec,low,5.7263494
A,36.0,5.2253300000000005,18.92588838684316,18.301261760184442,18.192142144885324,15.419183846523778,16.8974613296819,S,Winter,Dec,low,6.153963
A,39.6,5.2253300000000005,18.704676710483522,18.290082021859277,18.2278537489961,15.27757289298099,16.791521408534763,S,Winter,Dec,low,7.0114717
A,39.0,5.2253300000000005,18.483465034123885,18.27681924189554,18.253908004191427,15.142675174620729,16.68702298921556,S,Winter,Dec,low,6.951435
A,36.8,3.90096,18.262253357764244,18.26147342029324,18.27030491047131,15.014490691443,16.583966071724287,S,Winter,Dec,low,6.6060386
A,37.5,3.90096,18.04104168140461,18.244044557052362,18.277044467835747,14.893019443447796,16.482350656060948,S,Winter,Dec,low,6.7355947
A,38.6,3.90096,17.819830005044977,18.224532652172915,18.274126676284734,14.778261430635121,16.38217674222554,S,Winter,Dec,low,6.8911033
A,35.2,3.591,17.598618328685347,18.20452658048744,18.261551535818274,14.670216653004978,16.283444330218064,S,Winter,Dec,low,5.8809757
A,33.0,3.29181,17.377406652325707,18.18051098531239,18.239319046436368,14.568885110557362,16.186153420038526,S,Winter,Dec,low,4.691854
A,33.0,3.29181,17.156194975966073,18.152485866647773,18.207429208139015,14.474266803292275,16.090304011686914,S,Winter,Dec,low,4.674646
A,34.5,2.47441,16.93498329960644,18.12045122449358,18.165882020926215,14.386361731209718,15.99589610516324,S,Winter,Dec,low,5.4705634
A,36.0,2.47441,16.713771623246807,18.08440705884981,18.11467748479797,14.303581019477143,15.902929700467496,S,Winter,Dec,low,6.0592246
A,33.9,3.90096,16.492559946887173,18.04435336971647,18.053815599754273,14.235734751719386,15.811404797599685,S,Winter,Dec,low,5.0629077
A,34.5,3.90096,16.19508227856537,17.998701282261013,17.983296365795134,14.184411802768993,15.721321396559807,S,Winter,Dec,low,5.3383694
A,34.5,4.2203300000000015,16.214242107635215,17.95404741101243,17.909705282751332,14.143015558096971,15.622271146536386,S,Winter,Dec,low,5.330052
A,34.5,4.2203300000000015,16.23340193670508,17.910391755970718,17.833042350622872,14.111546017703324,15.514254047529425,S,Winter,Dec,low,5.3217664
A,37.3,4.2203300000000015,16.25256176577493,17.867734317135884,17.753307569409746,14.090003181588045,15.397270099538922,S,Winter,Dec,low,6.394833
A,37.5,4.2203300000000015,16.271721594844788,17.826075094507924,17.670500939111964,14.078387049751138,15.271319302564878,S,Winter,Dec,low,6.3211217
A,34.9,4.88318,16.290881423914644,17.78541408808684,17.58462245972952,14.076697622192599,15.136401656607296,S,Winter,Dec,low,5.542308
A,34.5,4.88318,16.3100412529845,17.747340172705176,17.495672131262413,14.084934898912431,14.992517161666171,S,Winter,Dec,low,5.296545
A,33.0,3.591,16.32920108205436,17.71005481224359,17.403649953710644,14.103098879910634,14.839665817741507,S,Winter,Dec,low,4.422309
A,33.0,3.591,16.34836091112421,17.67355800670209,17.308555927074217,14.131189565187212,14.6778476248333,S,Winter,Dec,low,4.398561
A,31.6,3.29181,16.367520740194074,17.640186106967423,17.21039005135313,14.169206954742158,14.50706258294155,S,Winter,Dec,low,3.4185627
A,31.5,3.29181,16.386680569263927,17.60760276215284,17.10915232654738,14.215562173742931,14.327310692066261,S,Winter,Dec,low,3.3593428
A,35.7,3.00493,16.405840398333783,17.575807972258335,17.004842752656973,14.270389380355281,14.13859195220743,S,Winter,Dec,low,5.7578053
A,36.0,3.00493,16.34873423544147,17.544801737283912,16.8974613296819,14.33527744941175,13.940906363365059,SE,Winter,Dec,low,5.153787
A,34.5,2.2335,16.16211860295222,17.509687578765732,16.791521408534763,14.41292449486228,13.763624377426623,SE,Winter,Dec,low,5.1118546
A,34.5,2.2335,15.975502970462967,17.470465496703792,16.68702298921556,14.503330516706866,13.59832736002531,SE,Winter,Dec,low,5.1154494
A,33.0,2.00986,15.78888733797372,17.427135491098095,16.583966071724287,14.606495514945507,13.445015311161121,SE,Winter,Dec,low,4.991296
A,33.0,2.00986,15.602271705484464,17.379697561948642,16.482350656060948,14.722419489578208,13.303688230834057,SE,Winter,Dec,low,4.987861
A,30.7,2.00986,15.415656072995219,17.328151709255433,16.38217674222554,14.851102440604963,13.174346119044118,SE,Winter,Dec,low,4.3655963
A,30.0,2.00986,15.229040440505964,17.272497933018467,16.283444330218064,14.992544368025778,13.056988975791304,SE,Winter,Dec,low,4.084009
A,30.0,2.47441,15.042424808016714,17.212736233237745,16.186153420038526,15.14674527184065,12.95161680107561,SE,Winter,Dec,low,4.042459
A,30.0,2.47441,14.85580917552746,17.148866609913263,16.090304011686914,15.313705152049579,12.858229594897045,SE,Winter,Dec,low,3.9840362
A,30.0,2.47441,14.669193543038208,17.080889063045024,15.99589610516324,15.493424008652566,12.776827357255604,SE,Winter,Dec,low,3.9202187
A,30.0,2.47441,14.482577910548958,17.00880359263303,15.902929700467496,15.684312966817062,12.704232338486193,SE,Winter,Dec,low,3.8515396
A,31.4,3.591,14.295962278059712,16.932610198677278,15.811404797599685,15.884709799585897,12.660064705838488,SE,Winter,Dec,low,4.285167
A,31.5,3.591,14.033080653608282,16.852308881177766,15.721321396559807,16.09620338179161,12.64750220897758,S,Winter,Dec,low,3.1329074
A,33.9,2.2335,13.837036107073152,16.765988214644157,15.622271146536386,16.31740127431095,12.663759969656956,S,Winter,Dec,low,4.106286
A,33.0,2.2335,13.640991560538025,16.673648199076442,15.514254047529425,16.548303477143914,12.708837987876615,S,Winter,Dec,low,3.5575676
A,34.3,3.591,13.444947014002896,16.57528883447463,15.397270099538922,16.788909990290502,12.782736263636558,S,Winter,Dec,low,4.197458
A,34.5,3.591,13.248902467467762,16.47091012083872,15.271319302564878,17.039220813750717,12.885454796936784,S,Winter,Dec,low,4.2184453
A,34.5,3.29181,13.052857920932631,16.360512058168705,15.136401656607296,17.31047604537951,13.016993587777293,S,Winter,Dec,low,4.0981317
A,34.5,3.29181,12.856813374397506,16.24409464646459,14.992517161666171,17.59143558732193,13.177352636158085,S,Winter,Dec,low,3.975033
A,33.9,5.2253300000000005,12.660768827862372,16.121657885726375,14.839665817741507,17.888984236958873,13.366531942079162,S,Winter,Dec,low,3.5747106
A,33.0,5.2253300000000005,12.464724281327243,15.993201775954056,14.6778476248333,18.193470771267936,13.58453150554052,S,Winter,Dec,low,3.178411
A,36.0,4.88318,12.26867973479211,15.858726317147637,14.50706258294155,18.504895190249123,13.831351326542164,S,Winter,Dec,low,4.221741
A,36.0,4.88318,12.072635188256982,15.718231509307119,14.327310692066261,18.823257493902428,14.103813655419001,S,Winter,Dec,low,4.0081735
A,36.0,5.57428,11.876590641721851,15.571717352432499,14.13859195220743,19.148557682227853,14.40218680850253,S,Winter,Dec,low,3.8126662
A,36.0,5.57428,11.60428010322455,15.419183846523778,13.940906363365059,19.482384630057943,14.729648535457843,S,Winter,Dec,low,3.5781863
A,37.5,5.57428,11.907350940429746,15.27757289298099,13.763624377426623,19.812751225398898,15.062224612297335,S,Winter,Dec,low,3.445028
A,37.5,5.57428,12.008374552831471,15.142675174620729,13.59832736002531,20.143866785434124,15.408333673387816,S,Winter,Dec,low,3.2892902
A,37.5,7.8349600000000015,12.109398165233207,15.014490691443,13.445015311161121,20.475731310163617,15.76797571872929,S,Winter,Dec,low,3.12866
A,37.5,7.8349600000000015,12.210421777634933,14.893019443447796,13.303688230834057,20.80834479958738,16.141150748321753,S,Winter,Dec,low,3.0107257
A,38.8,10.0463,12.311445390036667,14.778261430635121,13.174346119044118,21.141707253705416,16.527858762165202,S,Winter,Dec,low,2.9409685
A,39.0,10.0463,12.4124690024384,14.670216653004978,13.056988975791304,21.47422979768517,16.928099760259645,S,Winter,Dec,low,2.7395906
A,39.0,7.8349600000000015,12.513492614840132,14.568885110557362,12.95161680107561,21.81011883806835,17.341873742605078,S,Winter,Dec,low,2.5974102
A,39.0,7.8349600000000015,12.614516227241857,14.474266803292275,12.858229594897045,22.14937437485496,17.7691807092015,S,Winter,Dec,low,2.4266107
A,37.5,6.29334,12.715539839643586,14.386361731209718,12.776827357255604,22.491996408045,18.21002066004891,S,Winter,Dec,low,2.9613967
A,37.5,6.29334,12.740297460083147,14.303581019477143,12.704232338486193,22.839573812471013,18.664393595147317,W,Winter,Dec,low,2.442022
A,36.0,4.2203300000000015,13.23593909451482,14.235734751719386,12.660064705838488,23.18229650450816,19.109354893332686,W,Winter,Dec,low,2.8358076
A,36.0,3.90096,13.731580728946494,14.184411802768993,12.64750220897758,23.52016448415644,19.544904554605022,W,Winter,Dec,low,3.010431
A,36.0,4.2203300000000015,14.227222363378166,14.143015558096971,12.663759969656956,23.853177751415856,19.971042578964326,W,Winter,Dec,low,3.173326
A,36.0,3.90096,14.72286399780984,14.111546017703324,12.708837987876615,24.18133630628641,20.387768966410594,W,Winter,Dec,low,3.329993
A,36.0,4.54801,15.218505632241511,14.090003181588045,12.782736263636558,24.504640148768104,20.795083716943832,W,Winter,Dec,low,3.4884238
A,36.0,4.54801,15.714147266673184,14.078387049751138,12.885454796936784,24.823089278860934,21.192986830564035,W,Winter,Dec,low,3.646797
A,37.1,4.54801,16.209788901104858,14.076697622192599,13.016993587777293,25.136683696564898,21.60395850298111,W,Winter,Dec,low,4.0997314
A,37.5,4.54801,16.705430535536525,14.084934898912431,13.177352636158085,25.443834527047454,22.005518538485152,W,Winter,Dec,low,4.2152896
A,39.0,6.29334,17.201072169968196,14.103098879910634,13.366531942079162,25.742167385289957,22.411436531837968,W,Winter,Dec,low,4.1964107
A,39.0,6.29334,17.69671380439987,14.131189565187212,13.58453150554052,26.031682271292407,22.80241003699474,W,Winter,Dec,low,4.5099034
A,39.0,6.29334,18.192355438831544,14.169206954742158,13.831351326542164,26.31237918505481,23.17843905395547,W,Winter,Dec,low,4.7813873
A,39.0,6.29334,18.611731081301045,14.215562173742931,14.103813655419001,26.585847001409704,23.54270133238524,NW,Winter,Dec,low,8.666558
A,40.5,6.29334,19.03754631572654,14.270389380355281,14.40218680850253,26.851951562191342,23.89492855595256,NW,Winter,Dec,low,8.097973
A,40.5,6.29334,19.463361550152037,14.33527744941175,14.729648535457843,27.110692867399724,24.23512072465743,NW,Winter,Dec,low,8.233239
A,40.5,4.2203300000000015,19.88917678457754,14.41292449486228,15.062224612297335,27.362070917034853,24.563277838499847,NW,Winter,Dec,low,8.37349
A,40.5,4.2203300000000015,20.31499201900303,14.503330516706866,15.408333673387816,27.606085711096725,24.879399897479814,NW,Winter,Dec,low,8.5045
A,40.5,3.00493,20.740807253428528,14.606495514945507,15.76797571872929,27.84273724958534,25.18348690159733,NW,Winter,Dec,low,8.608297
A,40.5,3.00493,21.166622487854024,14.722419489578208,16.141150748321753,28.0720255325007,25.47553885085239,NW,Winter,Dec,low,8.693895
A,40.5,2.47441,21.59243772227952,14.851102440604963,16.527858762165202,28.293950559842802,25.755555745245005,NW,Winter,Dec,low,8.799769
A,40.5,2.47441,22.01825295670501,14.992544368025778,16.928099760259645,28.506923456779106,26.02035983511007,NW,Winter,Dec,low,8.9062
A,40.5,2.73196,22.44406819113051,15.14674527184065,17.341873742605078,28.710769912388212,26.278363933531,NW,Winter,Dec,low,9.015838
A,40.5,2.73196,22.869883425556,15.313705152049579,17.7691807092015,28.905489926670125,26.529568040507797,NW,Winter,Dec,low,9.133675
A,42.0,4.54801,23.2956986599815,15.493424008652566,18.21002066004891,29.091083499624844,26.773972156040454,NW,Winter,Dec,low,7.6888537
A,42.0,4.54801,23.64524790244483,15.684312966817062,18.664393595147317,29.26913950608491,27.014754029794066,NW,Winter,Dec,low,7.7833295
A,39.5,4.54801,23.91501025096369,15.884709799585897,19.109354893332686,29.44132017300751,27.25523811568299,NW,Winter,Dec,low,9.958147
A,39.0,4.54801,24.184772599482564,16.09620338179161,19.544904554605022,29.607625500392633,27.495424413707216,NW,Winter,Dec,low,10.245277
A,39.2,5.57428,24.454534948001427,16.31740127431095,19.971042578964326,29.768055488240282,27.735312923866754,NW,Winter,Dec,low,10.215474
A,40.5,5.57428,24.724297296520295,16.548303477143914,20.387768966410594,29.92261013655046,27.974903646161593,NW,Winter,Dec,low,9.748478
A,42.0,5.2253300000000005,24.994059645039165,16.788909990290502,20.795083716943832,30.071289445323163,28.214196580591736,NW,Winter,Dec,low,8.091235
A,42.0,5.2253300000000005,25.263821993558025,17.039220813750717,21.192986830564035,30.214093414558402,28.45319172715719,NW,Winter,Dec,low,8.204685
A,42.0,6.29334,26.07310903911463,17.31047604537951,21.60395850298111,30.339781946401207,28.669408890148045,NW,Winter,Dec,low,8.757021
A,42.0,6.29334,26.342871387633497,17.59143558732193,22.005518538485152,30.458006263873997,28.882150515609112,NW,Winter,Dec,low,8.938013
A,42.0,6.29334,26.943104010435704,17.888984236958873,22.411436531837968,30.5656107505972,29.072898238741306,NW,Winter,Dec,low,9.337925
A,42.0,6.29334,27.080077928162357,18.193470771267936,22.80241003699474,30.67224662959323,29.260954505589442,NW,Winter,Dec,low,9.429486
A,42.0,8.24788,27.217051845889003,18.504895190249123,23.17843905395547,30.777913900862075,29.44631931615352,NW,Winter,Dec,low,9.598977
A,42.0,8.24788,27.35402576361565,18.823257493902428,23.54270133238524,30.882612564403743,29.628992670433536,NW,Winter,Dec,low,9.815016
A,42.0,6.29334,27.4909996813423,19.148557682227853,23.89492855595256,30.986342620218235,29.808974568429495,NW,Winter,Dec,low,10.063417
A,42.0,6.29334,27.627973599068945,19.482384630057943,24.23512072465743,31.08910406830555,29.986265010141395,NW,Winter,Dec,low,10.383777
A,42.0,6.29334,27.764947516795594,19.812751225398898,24.563277838499847,31.19089690866569,30.16086399556923,NW,Winter,Dec,low,10.757183
A,42.0,6.29334,27.901921434522237,20.143866785434124,24.879399897479814,31.291721141298652,30.332771524713007,NW,Winter,Dec,low,11.204445
A,42.0,6.29334,28.03889535224889,20.475731310163617,25.18348690159733,31.391576766204437,30.50198759757272,NW,Winter,Dec,low,11.692011
A,42.0,6.29334,28.175869269975536,20.80834479958738,25.47553885085239,31.490463783383046,30.66851221414838,NW,Winter,Dec,low,12.189877
A,42.0,6.29334,28.312843187702185,21.141707253705416,25.755555745245005,31.588382192834473,30.832345374439978,NW,Winter,Dec,low,12.677752
A,42.0,6.29334,28.373551113466654,21.47422979768517,26.02035983511007,31.719747533218907,30.993487078447515,NW,Winter,Dec,low,13.077991
A,42.0,6.66448,28.636166553232883,21.81011883806835,26.278363933531,31.845634711486426,31.1431758912448,NW,Winter,Dec,low,13.699108
A,42.0,6.66448,28.898781992999112,22.14937437485496,26.529568040507797,31.96604372763703,31.28141181283183,NW,Winter,Dec,low,14.3423
A,42.0,6.66448,29.161397432765334,22.491996408045,26.773972156040454,32.080974581670716,31.40819484320861,NW,Winter,Dec,low,15.016787
A,42.0,6.66448,29.424012872531563,22.839573812471013,27.014754029794066,32.19042727358748,31.523524982375136,NW,Winter,Dec,low,15.725386
A,42.0,6.66448,29.686628312297795,23.18229650450816,27.25523811568299,32.29440180338734,31.62740223033141,NW,Winter,Dec,low,16.460089
A,42.0,6.66448,29.949243752064017,23.52016448415644,27.495424413707216,32.39289817107028,31.71982658707743,NW,Winter,Dec,low,17.121672
A,42.0,6.66448,30.211859191830246,23.853177751415856,27.735312923866754,32.4859163766363,31.8007980526132,NW,Winter,Dec,low,17.835176
A,42.0,6.66448,30.474474631596472,24.18133630628641,27.974903646161593,32.5734564200854,31.870316626938717,NW,Winter,Dec,low,18.66944
A,42.0,6.66448,30.737090071362697,24.504640148768104,28.214196580591736,32.655518301417594,31.92838231005398,NW,Winter,Dec,low,19.501257
A,42.0,6.66448,30.999705511128926,24.823089278860934,28.45319172715719,32.73210202063286,31.974995101958992,NW,Winter,Dec,low,20.336414
A,42.0,8.67424,31.262320950895152,25.136683696564898,28.669408890148045,32.803207577731214,32.01015500265375,NW,Winter,Dec,low,21.185402
A,42.0,8.67424,31.448670398699218,25.443834527047454,28.882150515609112,32.868834972712655,32.03386201213825,NW,Winter,Dec,low,21.970419
A,42.0,10.5384,31.52104936560842,25.742167385289957,29.072898238741306,32.933974687514855,32.05832326245246,NW,Winter,Dec,low,22.62111
A,42.0,10.5384,31.59342833251763,26.031682271292407,29.260954505589442,32.99862672213783,32.08353875359638,NW,Winter,Dec,low,23.211544
A,42.0,10.5384,31.665807299426838,26.31237918505481,29.44631931615352,33.06279107658156,32.10950848557,NW,Winter,Dec,low,23.734852
A,42.0,10.5384,31.738186266336047,26.585847001409704,29.628992670433536,33.12646775084606,32.13623245837332,NW,Winter,Dec,low,24.242973
A,42.0,13.2965,31.810565233245253,26.851951562191342,29.808974568429495,33.18965674493133,32.16371067200635,NW,Winter,Dec,low,24.765156
A,42.0,13.2965,31.882944200154462,27.110692867399724,29.986265010141395,33.25235805883735,32.19194312646909,NW,Winter,Dec,low,25.29
A,42.0,17.281,31.95532316706367,27.362070917034853,30.16086399556923,33.31457169256415,32.22092982176154,NW,Winter,Dec,low,25.80689
A,42.0,17.281,32.02770213397288,27.606085711096725,30.332771524713007,33.3762976461117,32.25067075788368,NW,Winter,Dec,low,26.336897
A,42.0,13.9105,32.10008110088209,27.84273724958534,30.50198759757272,33.43753591948003,32.281165934835535,NW,Winter,Dec,low,26.877611
A,42.0,14.5453,32.1724600677913,28.0720255325007,30.66851221414838,33.49828651266912,32.31241535261709,NW,Winter,Dec,low,27.398619
A,42.0,18.0094,32.244839034700504,28.293950559842802,30.832345374439978,33.55854942567897,32.344419011228354,NW,Winter,Dec,low,27.934082
A,42.0,18.0094,32.24095200964754,28.506923456779106,30.993487078447515,33.618324658509586,32.44600798798969,NW,Winter,Dec,low,28.3512
A,42.0,13.9105,32.228698060367705,28.710769912388212,31.1431758912448,33.67886761508815,32.54809353172744,NW,Winter,Dec,low,28.73267
A,42.0,12.7036,32.21644411108787,28.905489926670125,31.28141181283183,33.740178295414665,32.65067564244162,NW,Winter,Dec,low,29.090878
A,42.0,19.5106,32.20419016180803,29.091083499624844,31.40819484320861,33.80225669948913,32.75375432013221,NW,Winter,Dec,low,29.425299
A,42.0,19.5106,32.19193621252819,29.26913950608491,31.523524982375136,33.86510282731154,32.85732956479922,NW,Winter,Dec,low,29.722948
A,42.0,20.2801,32.17968226324836,29.44132017300751,31.62740223033141,33.92871667888189,32.96140137644266,NW,Winter,Dec,low,30.000443
A,42.0,21.0597,32.16742831396852,29.607625500392633,31.71982658707743,33.9930982542002,33.06596975506251,NW,Winter,Dec,low,30.269793
A,42.0,21.8474,32.15517436468869,29.768055488240282,31.8007980526132,34.058247553266455,33.17103470065878,NW,Winter,Dec,low,30.532858
A,42.0,21.8474,32.14292041540885,29.92261013655046,31.870316626938717,34.12416457608066,33.27659621323147,NW,Winter,Dec,low,30.750126
A,42.0,15.8753,32.130666466129014,30.071289445323163,31.92838231005398,34.19084932264281,33.38265429278058,NW,Winter,Dec,low,30.922112
A,42.0,15.8753,32.118412516849176,30.214093414558402,31.974995101958992,34.258301792952906,33.48920893930612,NW,Winter,Dec,low,31.078539
A,42.0,12.7036,32.106158567569345,30.339781946401207,32.01015500265375,34.326521987010956,33.596260152808064,NW,Winter,Dec,low,31.212145
A,42.0,12.7036,32.01763862632733,30.458006263873997,32.03386201213825,34.39550990481695,33.703807933286434,NW,Winter,Dec,low,31.223494
A,42.0,21.8474,32.108119373149464,30.5656107505972,32.05832326245246,34.46180052317036,33.80962611257663,NW,Winter,Dec,low,31.473103
A,42.0,22.641,32.1986001199716,30.67224662959323,32.08353875359638,34.52539384207119,33.913714690678646,NW,Winter,Dec,low,31.71718
A,42.0,18.0094,32.28908086679374,30.777913900862075,32.10950848557,34.58628986151943,34.01607366759249,NW,Winter,Dec,low,31.951984
